,Artist,Album,Release Date,Lyrics
Walk Away,Alex G,House of Sugar,"{'year': 2019, 'month': 9, 'day': 13}","Someday I'm gonna walk away from you
Not today, not today
Not today, not today
Not today, not today
Someday I'm gonna walk away from you
Not today, not today
Not today, not today
Someday I'm gonna walk away from you
Not today, not today, not today
Someday I'm gonna walk away from you I don't want, I don't want, I don't want to)
Not today, not today
Not today, not today
Not today, not today
Not today, not today
Someday, someday I'm gonna walk away from you Don't let me lose, don't let me lose)
Not today, not today
Not today, not today
Someday I'm gonna walk away from you Don't let me lose, don't let me lose)
Not today, not today
Not today, not today
Not today, not today
Today I'm gonna walk away from you Don't let me lose, don't let me lose)
Not today, not today
Not today, not today
Not today, not today
Someday I'm gonna walk away from you
Not today
Not today, not today, not today
Someday I'm gonna walk away from you
Not today, not today
Not today, not today
Not today
Someday, someday I'm gonna walk away from you I don't want, I don't want, I don't want to)
Not today, not today
Not today, not today
Not today, not today
Someday
I'm gonna walk away from you I don't want, I don't want, I don't want to)
Not today, not today
Not today, not today
Not today, not today
Not today, not today
Not today, not today
Someday I'm gonna walk away from you Don't let me lose, don't let me lose)
Not today, not today
Not today, not today
Someday I'm gonna walk away from you Don't let me lose, don't let me lose)
Not today, not today
Not today, not today
Not today, not today, not today
Someday I'm gonna walk away from you Don't let me lose, don't let me lose)
Someday I'm gonna walk away from you Don't let me lose, don't let me lose)
Not today, not today
Not today, not today
Not today, not today
Not today, not today
Not today, not today
Not today"
Icehead,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Don't fly
Bad man can't grow a hole
All right
Girl pecks hole for a life
Spits white
Boy lives mouth off a wire
Spits white
Ice went straight to my head
I said
Blood went straight to my head
I said
Fuck too fast, made it back
I said
Drift, don't jump on the bed
I said"
Brick,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 17}","You think I don't but I always fucking do
Every time you tell me something untrue
Puts a brick in the wall between me and you

I know that you're lying

You think I don't but I always fucking do
Every time you tell me something untrue
Puts a brick in the wall between me and you

I know that you're lying
I
I know that you're lying

You think I don't but I always fucking do
Every time you tell me something untrue
Puts a brick in the wall between me and you

I know that you're lying

You think I don't but I always fucking do
Every time you tell me something untrue
Puts a brick in the wall between me and you

I know that you're lying
I
I know that you're lying
I
I know that you're lying"
Time/Space,Alex G,Race,"{'year': 2010, 'month': 1, 'day': 1}","'Cause everything you know will be erased
You were born inside your head
And that is where you'll be
When you are dead
You're just a boy
You are no man
And nobody you know will understand
You're just a boy
You are no man
And nobody you know will understand"
Taking,Alex G,House of Sugar,"{'year': 2019, 'month': 9, 'day': 13}","I don't want pieces of beauty
I flare my eyes to the world
Watching the buckets of lovers
Coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming
And coming

Thats how she found me this morning
Bundled my head in her arms
Lifted my spoonful of sugar
Taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking
And taking"
New,Alex G,Rules,"{'year': 2012, 'month': 1, 'day': 16}","And he meets up with Jan
Passed the bill
Shakes her hand
Jan got home after ten, woke her dad, went to bed
Woke up cold
In the night
From a voice
In her head
Who are you?
I guess it's what we do
To be new
What a scheme
I guess that's what she means
In your dreams
Bobby wakes up at noon, locks himself in his room
Used a belt
On his back
Hit it hard
Made it crack
He got high later on, picks up Jan, drives her home
She don't talk
But she knows
Why the boy's
Fever grows
Who are you?
I guess that's what we do
To be new
What a scheme
I guess that's what she means
In your dreams"
So,Alex G,Trick,"{'year': 2012, 'month': 11, 'day': 6}","How can I show you?
An empty crib
A dirty gift
You make me sick
You make me like it
I am so blue
How can I show you?"
Remember,Alex G,Race,"{'year': 2010, 'month': 1, 'day': 1}","'Cause I'd feel much safer alone
I remember everything
You're inside singing
You look so different
You're walking across the tile floor
You look like Jesus on the water
Please don't help me, oh
Please don't help me, oh
Please don't help me, oh
Please don't help me, oh
Please"
SugarHouse (Live),Alex G,House of Sugar,"{'year': 2019, 'month': 9, 'day': 13}","Baby, I've been a good boy
But sometimes I can't keep it straight
Feels like I'm always waiting
For another chance to play the game

Gotta roll the dice now
You gotta gimme a kiss for luck
I wanna be there with you somehow
But the SugarHouse calling my bluff

You never really met me
I don't think anyone has
But we could still be players together
Let SugarHouse pick up the tab

I won't be forgotten
Let 'em bury me in the sand
When our children go digging for answers
I hope they can put me together again
"
Boy,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Next to another dog
They're eating mud and
Starting to smell me
Two babies
Dangerous and free
When I got home I told my baby
The story
She said to me
I think you're funny, you saw
What you wanted to see""
And I said
I am not the boy you knew""
I am not the boy you knew""
I am not the boy you knew""
I am not the boy""
Feel like a million eyes on me
Feel like a cannon ball I see
A tree, it loses all its leaves
And you are dead to me
You watch someone you know
Grow into static company
And now you see
Do you wish you were?
I am not the boy you knew""
I am not the boy you knew""
I am not the boy you knew""
I am not the boy"""
Let It Go,Alex G,Race,"{'year': 2010, 'month': 1, 'day': 1}","It's a really big part
Of a really big heart
Are you really there?
Are you really there?
It's a really big van
For a really big band
They're not goin' anywhere
Are you really there?
Are you really there?
I'm sure sorry about your son
I heard he was a lot of fun
And I'm sorry 'bout the way
That he ran away
Are you really there?
It's a really great place
Way up here in outer space
You know it's all just a race
You can let it go
You can let it go
You can let it go
You can let it go"
Bad Man,Alex G,House of Sugar,"{'year': 2019, 'month': 9, 'day': 13}","I'm a bad man, how about that? So bad)
Going hungry on a pillar of fat Of fat)
If I had a way, I would take it back Take it back)
If you let me stay, I would be so glad So)

What river runs deeper than this?
Stamping on cigarettes, opening fists
What river runs deeper than this?
Biting off fingernails, breaking our wrists
Breaking our wrists


When the bomb dropped, I was 
Buried under black dirt, how about you?
When the bomb dropped, I was 
Lying in the grass under tangerine sky
Tangerine sky"
No Bitterness,Alex G,God Save the Animals,"{'year': 2022, 'month': 9, 'day': 23}","My teacher is a child
With a big smile
No bitterness
My teacher is a child
With a big smile
No bitterness

Yeah, yeah, yeah, yeah, yeah
Yeah, yeah
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah
Yeah, yeah, yeah

My teacher is a child
With a big smile
No bitterness
My teacher is a child
With a big smile
No bitterness
My teacher is
A child with a big smile)
No bitterness
I have big questions in my life, big questions, big questions)

I give it one more try
And open my mind
And if I could
I really would like it
You wanna see yourself
I cover my eyes
It's a lie
You never die
Yeah, yeah, yeah, yeah, yeah, yeah, yeah"
Message,Alex G,Rules,"{'year': 2015, 'month': 4, 'day': 6}","But every day, I feel the same
And when I feel like I got no one
At least I can hear the rain
Had a message to deliver
To a house on Britney Lane
But I'm just stuck here by your window
Oh, look how you have changed"
Blessing,Alex G,God Save the Animals,"{'year': 2022, 'month': 5, 'day': 23}","Every day Every day)
Is a blessing Is a blessing)
As I walk As I walk)
Through the mud Through the mud)
If I live If I live)
Like the fishes Like the fishes)
I will rise I will rise)
From the flood From the flood)
Every day, huh Every day)
Is a blessing Is a blessing)
As I walk As I walk)
Through the mud, huh Through the mud)
If I live If I live)
Like the fishes Like the fishes)
I will rise I will rise)
From the flood From the flood)
Every day


Every day Every day)
Is a blessing Is a blessing)
As I walk As I walk)
Through the mud Through thе mud)
If I live, huh If I live)
Like thе fishes Like the fishes)
I will rise I will rise)
From the flood From the flood)
Every day Every day)
"
Candy,Alex G,Rules,"{'year': 2012, 'month': 1, 'day': 16}","Shut your mouth, you stay up there
Don't let them see you like this
Wash your face and hide your wrist
Just like candy, you'll go down
Stain my teeth and rot my mouth
Paint by numbers, one by one
You will see and you will come
Keep the water inside you
You will speak when spoken to
Just like candy, you'll go down
Stain my teeth and rot my mouth
Just like candy, you'll go down
Just like candy, you'll go down
Just like candy, you'll go down"
Black Hair,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Black hair, it's bigger than death
Black hair, don't leave me in the dirt
Black hair, I'll show you what I'm worth
It's not what you are
It's just what you did
Don't hang up the phone
I love you to death
Eternal return
Eternal return
Eternal return
Eternal return
Black hair, it's swimming in my head
Black hair, it's bigger than death
Black hair is melting in the sun
Black hair, just look at what you've done"
Trash,Alex G,Race,"{'year': 2010, 'month': 1, 'day': 1}","Spend the night
I never wanna think again
I never wanna see it when
The kids on the carpet have to go their separate ways
The heartache that they're feelin' has been filling up the place
If you never drink the poison, then you're never gonna cry
If you don't believe in magic, then you shouldn't even try
You look nice, babe
Don't think twice, maybe
The world is a really scary place
But I know from the look that's on your face
Your life has been over way before it all began
If you don't want to be lonely, then I can be your man
I know that your mommy's getting underneath your skin
But girl, it's all a fuckin' joke, so just live it while you can"
Mud,Alex G,Beach Music,"{'year': 2015, 'month': 10, 'day': 9}","I know something you don't know
Trouble coming to your home
Wake up and you're all alone
I know something you don't know

I know why you're on the phone
Late night when you're feeling low
I know why you're in the mud
I know why it's in your blood
I know who your master is
I know when he calls it quits
You'll be in a Chinese restaurant
Over rice with the mud still dripping out

I know something you don't know
Trouble coming to your home
Wake up and you're all alone
I know something you don't know"
Cross the Sea,Alex G,God Save the Animals,"{'year': 2022, 'month': 7, 'day': 26}","Fall on my knees, yeah, yeah, yeah, yeah, yeah
Crawl on my knees, yeah, yeah, yeah, yeah, yeah, yeah
Oh, yeah

I cross the sea, yeah, yeah, yeah, yeah, yeah
You can leave it to me, oh, yeah
I cross the field for my baby
You can believe in me, yeah
In me, yeah

You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me
You take care of me

You see how I make you smile, yeah
You put your foot down and I run wild, yeah
So wild, yeah
You see now that nothing is final
I cut myself into vinyl
Yeah, yeah
Oh, yeah, yeah

I cross the sea, yeah, yeah, yeah, yeah, yeah
You can leave it to me, oh, yeah
I cross the field for my baby
You can believe in me, yeah
In me, yeah"
Crime,Alex G,House of Sugar,"{'year': 2019, 'month': 9, 'day': 13}","Lena
It's my only plan
It's my only plan)
Eating from the palm of your hands
Lifts me from my knees
I am born to please
Lena
Let your hero shine
Let your hero shine)
You will be my alibi
Wait until the dawn
When they look
I'm gone

They killed him for the crime
But I know they're mistaken
It was me the whole time


What you do, I do
I do too, I do)
I will go right back to you
You know what I want
We can have so much fun
Again
I waste up all my time
I'm leaving you tomorrow
Let me kill my mind


Careful what you do
Or I'm leaving without you
Careful what you do
Or I'm leaving without you"
After Ur Gone,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","How can we tell them
You're gone?
How can we show them
You're gone?
After you're gone
How can we tell them
You're gone?
How can we show them
You're gone?
After you're gone
How can we tell them
You're gone?
How can we show them
You're gone?
After you're gone
How can we tell them
You're gone?
How can we show them
You're gone?"
Alina,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 19}","Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday
Alina, Alina, Alina
Wiping her lips in the
Mirror at lunch
Told teacher felt sick and called
Momma at once
When 'lina got home, she ate
Cinnamon buns, she ate
Rabbits and cats, she ate
Peaches and plums"
Whale,Alex G,Trick,"{'year': 2012, 'month': 11, 'day': 6}","I like his big fat tail
I like his big fat tail
I wanna cut off a piece of him, and I'll share
You get a piece of the whale
You get a piece of the whale
I'm gonna fry mine with cinnamon and a pear
It's a threecourse meal
It's a threecourse meal
My favorite animal is the whale
I like his big fat tail
I like his big fat tail"
TV,Alex G,Race,"{'year': 2010, 'month': 1, 'day': 1}","From the TV
They can't hurt me
They don't know me
I saw daddy
In a movie
He's on big screen
He don't know me
He gets lonely
He forgets me
And he bought us a TV
'Cause you don't come around anymore
And we don't see you anymore
And I don't know what it's for
'Cause you don't come around anymore
And I don't know what it's for"
Witch,Alex G,Rocket,"{'year': 2017, 'month': 3, 'day': 2}","He lost his mind
He walked on the outside
He played dumb
He ate his pride
He walked on the outside
No matter what you do
The witch burns you"
Waiting for You,Alex G,DSU,"{'year': 2016, 'month': 9, 'day': 16}",
County,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 17}","Stealing or something
In with this kid who seemed
Normal and quiet
I'm playing poker and
He's two cells over
Cops rush the hall, I saw
Blood on the wall
Turns out the kid had a
Few bags of heroin
Deep in his stomach
He swallowed a razor
See I got some stories
Hey, why don't you write that
Into a song maybe?
Your fans will dig that"
Cold,Alex G,420 love songs (first 40),"{'year': 2013, 'month': 1, 'day': 24}","He's not evil
Just a useless son of the devil
Lets put the Prozac in his mouth
Watch him choke and spit it out
He deserves what he receives, baby
Don't you?
She's a creature
A lover and a teacher
And like a baby on the beach
She lets the water touch her feet
But she will fall back from the tide, baby
Don't you?

So cold
It's so cold
So cold
It's so cold

Lets pretend
That we don't know what happened
And in the end we'll close the door
Like a nonsense metaphor
We will disguise what we ignore
And I'll love you

So cold
It's so cold
So cold
It's so cold"
String,Alex G,Trick,"{'year': 2012, 'month': 11, 'day': 6}","I do believe you're moving at a pace
A little bit too slow for my taste
It's such a funny movie, why not go?
Yeah, don't you think you oughta know?

Are you a girl on a string?
Are you a girl on a string?
Are you a girl on a string?
Are you a girl on a string?

Would you mind if I came back to you?
We could listen to the music you're into
It's such a crazy party, why not go?
Yeah, don't you think you oughta know?

Are you a girl on a string?
Are you a girl on a string?
Are you a girl on a string?
Are you a girl on a string?"
Judge,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 19}","I try to recall
What drove you away from here?
What was dream and what was real?
Where was I?
That day meant nothing to me
A hiccup in my memory
This life will leave you hungry
I am completely guilty"
Hollow,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Don't let me down
I know
I'm hollow
Keep my pinwheel
Spinnin' 'round
Swallow this-
You made a big
Mistake
Go away
Don't talk too much
You'll hurt yourself
I know
I'm hollow
Flush the fish
It can't be helped
I know him
I know how much
He wants
To stay
Don't take a trip
Don't let me down
I know
I know
Don't take a trip
Don't let me down
I know
I know"
Molly,Alex G,420 love songs (second 40),"{'year': 2013, 'month': 2, 'day': 26}","Is she waking up?
Who's gonna pinch her cheeks without mom and dad around?
Do you think she knows why the moon comes out so clear?
And what about the sun?
And what about the big problem?
I know she'll never tell"
Forgive,Alex G,God Save the Animals,"{'year': 2022, 'month': 9, 'day': 23}","Forgive yesterday, oohhoohoohoo
I choose today, uhhuh, huh
No stories, no mirrors, yeah, yeah, yeah, yeah
I choose today, hey, yeah, yeah, yeah
I choose

We build
Castle upon castle upon castle
Upon air
Ah yeah, ah yeah

Forgive yesterday, oohhoo
I choose today, yeah, yeah, yeah
I choose

We build
Castle upon castle upon castle
Upon air
Ah yeah, ah yeah"
Guilty,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 1}","Are you waiting to be found?
Do you think that you'd be happier
With no one else around?
Are you hiding?
Will the trial never come?
Baby, I've got news-
Is the truth trapped
Behind iron lock and key?
Have you buried all the evidence of
What you used to be?
Has the question
Become darker than the answer?
Baby, I've got news-"
Ready,Alex G,Beach Music,"{'year': 2015, 'month': 10, 'day': 9}","In your pause between sentences
I can tell what's hanging around
In your drawer
Roll around on the kitchen floor
I know what's been gettin' to you
Well, do you have it tonight?
I dunno
I can't find it...""
Well, are you ready tonight?
I dunno
But I'll try.""
She came right through me
All worked up
Let back down by a memory
A word you said meant something to me
Chewin' gum
Killin' time till the morning comes
You could stay, or maybe you'll leave
Doesn't make a difference to me
cough)
She came right through me"
Cards,Alex G,Boring Ecstasy: The Bedroom Pop of Orchid Tapes,"{'year': 2014, 'month': 3, 'day': 25}","Salt for the little hole in that face
Better go
Thanks to the little bird who let me know
That's not you
How'd he tell you to I
Found you
What you
When you
He's all talk
He's just playing cards at the boardwalk
Watch that frown
Talk just a little bit to calm you down"
Soaker,Alex G,DSU,"{'year': 2016, 'month': 9, 'day': 16}","But you, you're like glue
I'm like water and you're like glue
And all I ever do is soak through you
All I want to do is get a little bit closer to you
But you, you're like glue
I'm like water and you're like glue
I'm like water and you're like glue
And all I ever do is soak through you"
Fay,Alex G,Fay,"{'year': 2018, 'month': 1, 'day': 18}","Here they come knocking at my door
Weeooweeooweeoo
What's the problem officer
What you knocking for?
Here they come knocking at my door
Weeooweeooweeoo
What's the problem officer
What you knocking for?
Here they come knocking at my door
Weeooweeooweeoo
What's the problem officer
What you knocking for?
Here they come knocking at my door
Weeooweeooweeoo
What's the problem officer
What you knocking for?
Here they come knocking at my door
Weeooweeooweeoo
What's the problem officer
What you knocking for?

Rood ym ta gnikconk emoc yeht ereh Here they come knocking at my door)
Ooeewooeewooeew Weeooweeooweeoo)
Reciffo melborp eht s'tahw What's the problem officer)
Rof gnikconk uoy tahw What you knocking for?)
Rood ym ta gnikconk emoc yeht ereh Here they come knocking at my door)
Ooeewooeewooeew Weeooweeooweeoo)
Reciffo melborp eht s'tahw What's the problem officer)
Rof gnikconk uoy tahw What you knocking for?)
Rood ym ta gnikconk emoc yeht ereh Here they come knocking at my door)
Ooeewooeewooeew Weeooweeooweeoo)
Reciffo melborp eht s'tahw What's the problem officer)
Rof gnikconk uoy tahw What you knocking for?)
Rood ym ta gnikconk emoc yeht ereh Here they come knocking at my door)
Ooeewooeewooeew Weeooweeooweeoo)
Reciffo melborp eht s'tahw What's the problem officer)
Rof gnikconk uoy tahw What you knocking for?)
Rood ym ta gnikconk emoc yeht ereh Here they come knocking at my door)
Ooeewooeewooeew Weeooweeooweeoo)
Reciffo melborp eht s'tahw What's the problem officer)
Rof gnikconk uoy tahw What you knocking for?)"
Thorns,Alex G,Beach Music,"{'year': 2015, 'month': 10, 'day': 9}","Would I lie
This thing
It haunts me like a shadow
Never lets me go
He was cross
I knew how lost
I knew my way
Oh, how I played him
Dance
Dirty man
You dance
Find what you've been missing
Between the thorn and you
Twist until you're itching
Beg me to come through
Out he goes
Part of a whole
Puppet of mine
Where will they find me?"
Trick,Alex G,Trick,"{'year': 2012, 'month': 11, 'day': 6}","DADIDAA BuDEDADODO), BUDIDU be de dow), DUDIDUU BuDEDADODO), BUDIDU be de dow), DADIDAA BuDEDADODO) be), BUDIDU be de dow), DUDIDUU BuDEDbadeADOdeDO), BUDIDU be de dow), DUDIDUU aadioodu), BUDIDU dedo do), DUDIDUU BuDEDbadeADOdeDO), BUDIDU be de dow), DUDIDUU aadioodu), BUDIDU dedo do), DUDIDUU aadioodu), BUDIDU dedo do), DUDIDUU aadioodu), BUDIDU dedo do), DUDIDUU aadioodu), BUDIDU dedo deeeeeeee..."
Big Fish,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 1}","If I could walk away
If I could talk, I would talk
I'd walk around the block
Look at the way he walks in
Look how he tucks his shirt in
Let me behave in my way
Don't ask me questions, Pa
You know I'm a big old fish now
Don't ask me questions, Pa
You know I'm a big old fish now
You know I'm a big old fish now
You know I'm a big old fish now
You know I'm a big old fish now
Go get your rod
Get my rod
Let's cast 'em off the dock
I caught a big fat monkey
Look at him squirming and jumping
Kill it in time to prepare
Pull out the bones and hair
Now comes my favorite part
Bubbling in the pot
Bubbling in the pot..."
Serpent Is Lord,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Dry eyed
Don't take
My side
Open
Sideways
Spill mine
Spill mine
Blood the
Body
Fortune
In me
Blood the
Body
Spill mine
Spill mine"
Near,Alex G,House of Sugar,"{'year': 2019, 'month': 8, 'day': 14}","All I want Is to be near)
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
Flower, water, earth, soul)
Flower, water, earth, fire)

All I want is to be near
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
Flower, water, earth, soul)
Flower, water, earth, fire)
All I want is to be near
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
Flower, water, earth, soul)
Flower, water, earth, fire)

Four, five, six, seven)
I saw the light No looking; No touching)
I'm not alright Black feather; No touching)
I'll be alright No touching)
I hope I'm alright No fucking)

All I want is to be near
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you
You, you, you, you

Four, five, six, seven)
I see the wolf
Let me go No touching)
Leave me without you
Cut it off No touching)
I wonder
Why you always No touching)
Looked away No running)"
Skipper,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Are you a tripper?
Do you need a bag?
Dave, are you a skipper?
Are you a tripper?
Can you feel the drag?
Dave, are you a skipper?
Are you a tripper?
Is it worth your time?
Dave, are you a skipper?
Are you a tripper?
Do you eat the rind?"
Rules,Alex G,Rules,"{'year': 2012, 'month': 1, 'day': 16}","This is right
Why don't you understand?
You fight
Clean that mess
Wear that dress
I want you to be happy
I guess
When I go, you'll know
By my footprints in the snow
Mama says where'd you go?""
Daddy says where'd you go?""
Baby says don't you go""
She says
Rules are rules
Made for fools
And you are no exception
We're tools
I won't believe
Hate my need
To be a little part of
A machine
Don't you dare ask why
I'll be with you all the time
Mama says close your eyes""
Daddy says close your eyes""
But baby don't close her eyes"
Good,Alex G,Rules,"{'year': 2015, 'month': 4, 'day': 6}","Something else you said, it woke
Me up
She stopped
To talk
I looked
For you
Purple in your arm looks good
Maybe I'll kiss the ceiling, I think
Of you
It takes a plan from hell to do this well
It takes a plan from hell to do this well)
Stay here with me
It's what you need"
Fighting,Alex G,Rules,"{'year': 2012, 'month': 1, 'day': 16}","Tonight
I wanna fight
My sweetheart's comin' down
One more smack on me
You'll see my
Knuckles start to bleed
I wanna stop
But I still need to
Get a swing
Baby
Baby
Baby
I think you're fine
You been on my mind
You're right on time
Just say you're mine
Tell me soon
You'll get the mood
And meet me down the block
If you go fast
It sure won't last
Kick my ass
The moment's passed
I might be out
But I should let you know
Baby
Baby
Baby
You think I'm strange
Maybe deranged
I'm not the same
But I love your game"
Early Morning Waiting,Alex G,God Save the Animals,"{'year': 2022, 'month': 9, 'day': 23}","Handmedown in black and blue
Memories you cycle through
You wake up beside the moon

Early morning waiting
Early morning waiting

Half of love and half of death
Burning questions in your bed
Reaching for your cigarettes

Early morning waiting
Early morning waiting
Early morning waiting
Early morning waiting


Haven't I given enough?
When will I run out of love?
Was I wrong to call his bluff?

Early morning waiting
Early morning waiting
Early morning waiting
Early morning waiting"
Sugar,Alex G,House of Sugar,"{'year': 2019, 'month': 9, 'day': 13}","You will be a bird
All of my life
Whirling in the air
Speck in the sky

Early in the day
Late in the night
Birds are in my head
Birds are in my eyes
Early in the day
Late in the night

You will be a bird
All of my life
Whirling in the air
Speck in the sky

Put me in the air
I wanna be with you
Put me in the air
I wanna be with you"
Clouds,Alex G,Trick,"{'year': 2012, 'month': 11, 'day': 6}","Dú dù dú dù duuu dum dum dum dooom) do di do di duuu dum dum dum, dum dum dum), dú dù dú dù duuu dum dum dum dooom) do di do di duuu dum dum dum, dum dum dum, dum dum dum) do di do du du du booom), do di do du du du booom), do di do du du du booom), do di do du du du booom), do di doo di duuuuu"
Station,Alex G,Beach Music,"{'year': 2015, 'month': 10, 'day': 9}","Big and free
What I'd be
If I could run faster I'd be
You know where I'd be
You know where I'd be
If I could think harder I'd see
More than me
I can't see
If I could run faster I'd be
You know where I'd be
Life was easy for a dog like me
I ran faster than anybody
Through the bushes into the store
Liquor cabinet and out the back door
Took time off to make a deal with myself
If I could keep this bottle up on the shelf
I'd drink a different drink for a while
And love my body love my style
I got lovers and I got friends
Got everything I need to meet the ends
Please don't look me in the eye
If you do I think I might cry
I got money and I got fame
The only thing I don't got
Is someone to blame
Leave me here so I can be a man
Gotta figure out the way that I am"
End Song,Alex G,We’re All Going to the World’s Fair (Original Motion Picture Soundtrack),"{'year': 2022, 'month': 3, 'day': 18}","I choose to stay
There is no other way
I read the sign
I do not ask it why

You know what they do to
Little dogs like you
You know what they do to
Little dogs like you
You know what they do to
Little dogs like you

I eat
I pray
I tumble through my day
A fish in mud
A scarecrow full of blood

You know what they do to
Little dogs like you
You know what they do to
Little dogs like you
You know what they do to
Little dogs like you"
Go Away,Alex G,Race,"{'year': 2010, 'month': 1, 'day': 1}","And there's hundreds of mothers there waitin' for me
I saw the mistress and her mate, mate, mate
But there's hundreds of lovers inside her body
I went down to the bottom of the great, great lakes
And there's hundreds of mothers there to come and love me
I saw your reflection in my face, face, face so I scrubbed it all around until it erased
I went down to the bottom of the great, great lakes
And there's hundreds of mothers there waitin' for me"
Rejoyce,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Blowing through her hair
Blowing out the window
Selfish but
Doesn't mean a thing
Bites you raw
I don't wanna leave
I just wanna close the door
Grass is growing up my legs
Breaking up the floor
Run from Angela"
Wicked Boy,Alex G,Rules,"{'year': 2012, 'month': 1, 'day': 16}","On the outside
On the outside
On the outside
And they take it for the team
The piss comes through your jeans
To the outside
Wicked boy
Wicked boy
Wicked boy
Real men hide
On the outside
On the outside
On the outside
And you think you wanna die
But I watch you close your eyes
Oh, it's alright
Wicked boy
Wicked boy
Wicked boy
Wicked boy"
Axesteel,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","This is the reason I play
For you
This is my pickaxe
This is my pickaxe
This is the reason
This is the reason I play
For you
This is my pickaxe
This is my pickaxe
This is the reason
This is the reason I play
For you
This is my pickaxe
This is my pickaxe"
Rocket,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 17}",
Promise,Alex G,DSU,"{'year': 2014, 'month': 6, 'day': 17}","Broke my promise, baby
Sailed that ship in the yard
Well, it's hard
Snuck her in through the back
What's your name?""
Where's the cash?""
Well, that's that"
Headroom Piano,Alex G,God Save the Animals,"{'year': 2022, 'month': 9, 'day': 23}","That's all I want
I just want to, to be free
I can't tell you what my father does
He works for the government
I don't know what my daddy does
He works for the government
I just want to be free
I just want to be free"
Sum Secret,Alex G,Orchid Tapes: Angeltown II,"{'year': 2015, 'month': 1, 'day': 13}","Who's knocking, I'm not here
I'm calling, but what am I supposed to say
She's okay, but somebody's gotta stay
Some secret kept I'll never let it go, you know
I'll never let it go
Some secret kept I'll never let it go, you know
I'll never let it go
Come closer, stop right there
So pretty it's not fair
What happened?
What are you gonna do?
Don't touch it, I don't want you to move
Some secret kept I'll never let it go you know
I'll never let it go you know
Some secret kept I'll never let it go you know
I'll never let it go you know"
Horse,Alex G,Rocket,"{'year': 2017, 'month': 5, 'day': 17}",
Water,Alex G,Rules,"{'year': 2012, 'month': 1, 'day': 16}",Now I can go back to sleep
Project 2,Alex G,House of Sugar,"{'year': 2019, 'month': 9, 'day': 13}",
Look Out,Alex G,Beach Music,"{'year': 2015, 'month': 10, 'day': 9}","What I really mean to say is
When I say look out for him""
What I really mean to say is
look out for me""
look out for me""
I don't really care what you do about that
I don't really mind what you do about that
I don't really care what you do about that"
Master,Alex G,Rules,"{'year': 2012, 'month': 1, 'day': 16}",
Joy,Alex G,Joy (EP),"{'year': 2013, 'month': 9, 'day': 17}","Mommy thinks I'm too sad
I am not like you
Cuz I do what I want to
And I take it and break it
To fix myself
And if I fake it
To take it
I do it for my health
And this one's just for me
My happy little dream
But will she be the one
To keep us together
Trust me baby we're all right
But I don't wanna see you tonight
Why don't you call me
When you think you're on my team
I got a bloody nose
Waiting for my oxyclean
But will she be the one
To keep us together
She disappeared into the sun
This is what we won
Now this is what we won"
Walk,Alex G,Beach Music,"{'year': 2015, 'month': 10, 'day': 9}",
