,Artist,Album,Release Date,Lyrics
James Brown,Cage The Elephant,Cage The Elephant,"{'year': 2008, 'month': 6, 'day': 23}","Fell asleep in the sun
You had to move into the shade
Before you fired the gun
You got a hunger for destruction
Needed someone to bleed
You sealed the deal before the dawn
You let your actions proceed

Some sunny day they're gonna come for you
Some sunny day they're gonna come for you
Sooner or later, said, you know that it's true
Some sunny day they're gonna come for you

You think you're so sly
You tried to roll by
You played the safe side
You said Will somebody take me
Down town?""
Another James Brown
You made the same sound
You said Will somebody write this down?""
Down
Fighting back, revenge
You've got you're face to the ground
You make excuses for the madness
You've been hanging around
You built a house up in the trees
So you could see everyone
You set the clock and had a run
You set the clock and had a run

Some sunny day they're gonna come for you
Some sunny day they're gonna come for you
Sooner or later, said, you know that it's true
Some sunny day they're gonna come for you

You think you're so sly
You tried to roll by
You played the safe side
You said Will somebody take me
Down town?""
Another James Brown
You made the same sound
You said Will somebody write this down?""
Down

Down deep you're a saint, you're a sinner
You're a snake, you're a snake, you're a snake
But down deep, down down deep
Oh no, you're coming after me)


Some sunny day they're gonna come for you
Some sunny day they're gonna come for you
Sooner or later, said, you know that it's true
Some sunny day they're gonna come for you

You think you're so sly
You tried to roll by
You played the safe side
You said Will somebody take me
Down town?""
Another James Brown
You made the same sound
You said Will somebody write this down?""
Down"
Back Stabbin’ Betty,Cage The Elephant,Cage The Elephant,"{'year': 2008, 'month': 6, 'day': 23}","Poor guy, that man John Thomas
His woman truly was a devil
And she wasn't all that honest
She tore him down on every level

You're a nogood, lazy motherfucker
Got a, a shit job, you worthless motherfucker
You're a, a deadbeat, feel sorry for your mother
If I, I had time, I'd trade you for another""

He don't like that, he wants his life back
He wants go back home

He tried so hard to please her
He sold his soul to keep her happy
But nothing he did impressed her
She always left him feeling shitty

This is it? No, this can't be all you bought me""
Said, I'm, I'm high class and this is where you brought me?
Gonna strike low just like my Mama taught me
You're a, a lowlife and lucky that you got me""

He don't like that, he wants his life back
He wants go back home

Down deep, way down inside him
The will to leave was growing stronger
And he bit his tongue for so long
He couldn't hold back any longer

You're a twofaced, ruthless instigator
You're a, a low down, trifling masquerader
You're a, a cold bitch, controlling conversator
This is too much, I'm out, I'll see you later""

She don't like that, but he got his life back
No, she don't like that, but he's right back on track
I said he went back home"
2024,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","Fall into that black hole, honey
Looking up from your eyes
Everything that you ever wanted
You fight, but why?
Fold it up just like a piece of paper
Take your sweet little time
You can write on the sidewalk
But youll find its not right

And now youre walking through the door
Just like 
Said I gotta believe
Someday youll see, someday youll see
That theres something more
Yeah, theres something more
Thats why youre so bored
Oh, theres something more

And now I'm standing at your front door
Nowhere better to be
But I can see you tie your own shoelaces
You bleed
Fall in love just like a newborn baby
Blonde hair and blue eyes
Taking pictures with your Polaroid camera
You're fine, it's right

And now youre walking through the door
Just like 
Said I gotta believe
Someday youll see, someday youll see
That theres something more
Yeah, theres something more
Thats why youre so bored
Oh, theres something more

And now youre walking through the door
Just like 
Said I gotta believe
Someday youll see, someday youll see
That theres something more
Yeah, theres something more
Thats why youre so bored
Oh, theres something more"
Black Widow,Cage The Elephant,Melophobia,"{'year': 2013, 'month': 10, 'day': 8}","Standing there with your red coat on
French perfume lookin' vulnerable
Black widow girl, you sit and wait
'Til I climb into the web you made

I'm an animal, you got me losing control
You got me losing control, you got me losing control
It's not right

I can't take it no more, girl
I can't take this abuse
Every time that you walk in the room, girl
I'm hypnotized by the way that you move
It's the way that you move

You call me out at your beck and call
Set me up just to watch me fall
Twist and turn, bend and sway
I move in then you push away

I'm an animal, you got me losing control
You got me losing control, you got me losing control
It's not right

I can't take it no more, girl
I can't take this abuse
Every time that you walk in the room, girl
I'm hypnotized by the way that you move
It's the way that you move


I can't take it no more, no more, girl
I can't take this abuse
Every time that you walk in the room, the room
I'm hypnotized by the way that you move

I can't tell you the future
I may promise the moon
'Cause every time that you walk in the room, girl
I'm hypnotized by the way that you move
It's the way that you move
It's the way that you move"
Judas,Cage The Elephant,Cage The Elephant,"{'year': 2009, 'month': 3, 'day': 24}","The time has finally come you get a mouth full
You only act on greed and by your actions this is proof
And can't you see the flowers dying all around you?
Got your hands in the devils pockets, got everything to lose

And so you lash out to crush the ones below
All the ones that you fear most
And you call this crowd control
Well, let me break it down for you

The fire in your veins is just a joke you tell yourself
Another way to cut the cost, hide your face from all the guilt
And it's a shame to have to say you had to kill to gain control
But at least you made some money, hey let the good times roll

It's your dream to be the king of all creation
As far as I'm concerned you've hung your shadow on the wall
And though your fingers never really pulled the trigger
Your hands are just as guilty, you're the one who brought the blood

And can you lash out to hush the ones who know?
'Cause they're the ones that you fear most
And it's called damage control
Well, let me break it down for you

The fire in your veins is just a joke you tell yourself
Another way to cut the cost, hide your face from all the guilt
And it's a shame to have to say you had to kill to gain control
But at least you made some money, hey let the good times roll

Oh my, the greed has now consumed you
Your eyes fade as you fall into the ocean
You move fast to feed your lust for money
You dive down now you're caught in the commotion

All this and you traded it for nothing
A cheap lie you put it in your pocket
All this, yeah you traded it for nothing
Oh my, I can see your heart has met its end

Say hello to Judas
Say hello to Judas
Say hello to Judas
Say hello to Judas
Say hello to Judas
Say hello to Judas
Say hello to Judas
Oh"
Indy Kidz,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","I want to be just like you

I've got these pictures keep on rolling around my head
I want to hang them on the wall above my bed
And it's so easy to step aside and walk in line like all the rest
I never did that well on tests

I don't watch TV cause it's just a box of lies
It makes me want to stick a tooth pick in my mind
While the world goes down the drain I eat my popcorn from the bag
Some people say that I've gone mad

I got to go down to the school house
And, and get some shoes
And get the right haircut
And the shoes, and, and, and...
The right haircut, the right haircut

Yea yea yea yea yea yea
So cool, yea
So cool, yea
You're so cool
I want be just like you
You're so cool
I want to be just like you
I want to be just like you, yea
You're so cool
Yea, so cool
Yea, so cool
So cool
So cool"
Japanese Buffalo,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","One, two, three, four, five, six
There was a guy, and his name was Johnny B
The loudest man in the land

Alright, okay
Alright, okay
Alright, okay
Uhhuh

How many more times you cross the line
Run for days with eager eyes
Screaming smile left alone
These crazy things you do
In the forest of your mind
Haunted by the loss of time
Feet stuck frozen in the snow
These crazy things you do

Shame, shame, shame
Oh, oh, oh, oh
Shame, shame, shame
Oh, oh, oh, oh

Alright, okay
Alright, okay
Alright, okay
Uhhuh

Japanese from head to toe
Red to green, green to gold
Waiting on that buffalo
These crazy things you do
These crazy things you do

Shame, shame, shame
Oh, oh, oh, oh
Shame, shame, shame
Oh, oh, oh, oh

Run it over my skin like a cheap plastic knife
In your heart, and in your mind
Put me always aside
Do it over and again till it cuts to the bone
We can play by the rules or just leave it alone
It's a shame, it's a shame, it's a shame
That your heart has turned to stone
Now your heart's turned to stone

Run it over my skin like a cheap plastic knife
In your heart and in your mind
Put me always aside
Do it over and again till it cuts to the bone
We can play by the rules

It's a shame
It's a shame
It's a shame"
Drones In The Valley,Cage The Elephant,Cage The Elephant,"{'year': 2008, 'month': 6, 'day': 23}","While bullets shower the earth
We turn our heads and cover our faces
Now flames devour the sky
And I hear these words in the back of my mind

Here we stand at this fork in the road
We've got no time to waste, oh which way shall we go
Is the world spinning out of control
Which way shall we go, which way shall we go
I can't believe this, it makes me sick

Fresh smell of death on your tongue
You bait the hook and here come the children
Another grave stone to sell
While you get rich in the valley of Hell

Here we stand at this fork in the road
We've got no time to waste, oh which way shall we go
Is the world spinning out of control
Which way shall we go, which way shall we go
I can't believe this, it makes me sick

The devil's creeping, he's got us eating from his dirty hands
We feast on lies which makes it hard for us to take a stand
Out in the desert there's a forest full of fallen trees
It's what they want but, no, it's not what we need


Screaming at the ceiling doesn't make it better
Slipped into a coma, lost my favorite sweater
Ask them no more questions you'll never catch them lying
It's time to make our move and strike them right between the eyes

Here we stand at this fork in the road
We've got no time to waste, oh which way shall we go
Is the world spinning out of control
Which way shall we go, which way shall we go"
Sell Yourself,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","Well, I tried to paint my mind
But now I'm stuck here in the middle
Got this scalpel in my hand
I'm operating on this riddle
Got my tongue in a tied knot
On my forehead placed a label
Took all my inspiration
Carved your name into the table

Don't talk about me
Let's talk about you
I know your type, I know exactly what you wanna do
And if the money's right you think I'd just agree
So sad to see you torn apart by all this selfish greed
So sell yourself, don't be a fool
Sell yourself, don't need to fight
You need to sell yourself, don't be a fool
Sell yourself
Sell yourself

All my memories shard, lifted, cut, and snipped into little pieces
Choking on your cancer, waiting on the new releases
No more need to operate, you already fooled the masses
Nothing left to give you, you already fooled the masses

Don't talk about me
Let's talk about you
I know your type, I know exactly what you wanna do
And if the money's right you think I'd just agree
So sad to see you torn apart by all this selfish greed
Sell yourself, don't be a fool
Sell yourself, don't need to fight
Sell yourself, don't be a fool
Sell yourself
Sell yourself

Sell yourself
Sell yourself, don't be a fool
Sell yourself, don't need to fight
Sell yourself, don't be a fool
Sell yourself
Sell yourself
Sell yourself
Sell yourself, don't be a fool
Sell yourself, don't need to fight
Sell yourself, don't be a fool
Sell yourself
Sell yourself
Sell yourself
Sell yourself, don't be a fool
Sell yourself, don't need to fight
Sell yourself, don't be a fool
Sell yourself
Sell yourself"
Out Loud,Cage The Elephant,Neon Pill,"{'year': 2024, 'month': 2, 'day': 29}","With angry wings, I flew out of that town
I promised you I'd never turn around
Cocaine buzz and a caffeine high
Open all the windows under midnight skies
With angry wings, I flew out of that town

Chasing down a dream
Like a shadow in the breeze
From a thousand miles away
Wish you were right in front of me

Man, I really messed up now
Too afraid to say it out loud
I can barely breathe, who'm I tryin' to be?
I'm still tryin' to figure it out
Man, I really messed up now

Clipped those wings and I came back home
Tried my best just to carry on
Stickandpoke tattoos meant nothin' to me
As far as east to west and not a memory
Mm, mm

Man, I really messed up now
Too afraid to say it out loud
I can barely breathe, who'm I tryin' to be?
I'm still tryin' to figure it out
Am I too proud to say it out loud?

Chasing down a dream
Like a shadow in the breeze
From a thousand miles away
Wish you were still in front of me

I don't wanna mess up now
Too afraid to say it out loud
I can barely breathe, who'm I tryin' to be?
I'm still tryin' to figure it out
Man, I really messed up now"
Soil To The Sun,Cage The Elephant,Cage The Elephant,"{'year': 2008, 'month': 6, 'day': 23}","In the depths of my mind, I laid sleeping
Well, I had such a dream when I woke, I was weeping
The vision I saw danced around me
And my heart saw the things that my eyes couldn't see

Oh, the sun crashed down to the ground
The moon rose up to the sky, blood red
All the dead climbed up out from their graves
They fell to their knees as the stars started screaming

Come one, come all, come see and believe in
The truth will shine if you open your eyes
And you'll see it move as it moves on the masses
The weak will rise and give birth to the sky""
And give birth to the sky

No, it didn't stop there, it consumed me
And it crushed me with joy as its beauty swept through me
I was moved by the weight of it all
I've been touched by the light, yes, I know what I saw

Oh, the sun crashed down to the ground
The moon rose up to the sky, blood red
All the dead climbed up out from their graves
They fell to their knees as the stars started screaming

Come one, come all, come see and believe in
The truth will shine if you open your eyes
And you'll see it move as it moves on the masses
The weak will rise and give birth to the sky""
And give birth to the sky

Ha, ha, ha, ha, ha, oh

I saw the dreamers dreaming, I heard the people singing
The dinosaurs are dying, the mind control's subsiding
I saw a new path beaten, free thinkers freely thinking
Can't stop a thought from breathing, it moves like fire

The sun crashed down to the ground
The moon rose up to the sky, blood red
All the dead climbed up out from their graves
They fell to their knees as the stars started screaming

Come one, come all, come see and believe in
The truth will shine if you open your eyes
And you'll see it move as it moves on the masses
The weak will rise and give birth to the sky""
And give birth to the sky, ooh"
Sabertooth Tiger,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","On the other side of town lives a sabertooth tiger
Paints a real good picture, he's an excellent liar

His mouth is full of sand and he's dying to meet you
His mouth is full of sand, he's just dying to meet you
On the other side of town lives a sabertooth tiger

Run away, run away, run away from the beast
Got a bullet in your back and you're shaking at the knees
Run away, run away, run away from the beast
Got a bullet in your back, run away from the beast

Colder than an ice cube and faster than the fastest cheetah
He's hiding in the kitchen, he's a rightbrain eater

His mouth is full of sand, he's just dying to meet you
His mouth is full of sand and he's dying to meet you
On the other side of town lives a sabertooth tiger

Run away, run away, run away from the beast
Got a bullet in your back and you're shaking at the knees
Run away, run away, run away from the beast
Got a bullet in your back, run away from the beast

He's a sabertooth tiger

Run away, run away, run away from the beast
Got a bullet in your back and you're shaking at the knees
Run away, run away, run away from the beast
Got a bullet in your back and you're shaking at the knees
Run away, run away, run away from the beast
Run away, and you're shaking at the knees
Run away, run away, run away from the beast
Got a bullet in your back, run away from the beast"
Free Love,Cage The Elephant,Cage The Elephant,"{'year': 2008, 'month': 6, 'day': 23}","Oh, yeah
Oh, yeah
Come on girl, hey!

She move so quick, she move so fast
She move so quick she make the good times last
She said, Even in the morning,"" said, You know that it's on!""
Even in the morning
Oh, oh, oh!

Free love
Free love
Free love
Free love, love, love, love, ah

She like it rough, she bend them bones
She starts ascreamin' when she's ready to go
She said, Even in the morning,"" said, You know that it's on!""
Even in the morning
Oh, oh, oh!

Free love
Free love
Free love
Free love, love, love, love, ah

Pretty girl come with me, two on two, three on three
Passion is the flavor climbin' up this tree
Make it right, move around, keep it on the underground
Just beneath the covers I can see the sea

She knocking knees, so full of pride
She make the move 'cause she got nothin' to hide
She said, Even in the morning,"" said, You know that it's on!""
Even in the morning
Oh, oh, oh!

Free love
Free love
Free love
Free love, love, love, love, ah

Bring it all the way for me, girl
Yeah
Oh shit
Ah!
Free love Free love)
Free love Free love)
Free love Free love)
Free love, love, love, love, love, love, love, oh no!"
Golden Brown (Unpeeled),Cage The Elephant,Unpeeled,"{'year': 2017, 'month': 7, 'day': 28}","Golden brown, texture like sun
Lays me down, with my mind she runs
Throughout the night, no need to fight
Never a frown with golden brown

Every time, just like the last
On her ship tied to the mast
To distant lands, takes both my hands
Never a frown with golden brown

Golden brown, finer temptress
Through the ages, she's heading west
From far away, stays for a day
Never a frown with golden brown

Never, never a, never a frown with golden, with golden brown
Never, never a frown with golden, with golden brown
Never, never a frown with golden, with golden brown
Never, never a frown with golden, with golden brown"
Carry Me In,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 11}","Carry me in
Held down by my words and the weight of my sins
Fear, fear of myself
All these books on the shelf, yeah they're dusty again
All along the way
People stop and stare
They just look past my face
They see that I'm not there
I fall into that hole, down down down again
All along the way, all along the way
Run, run from my past
Run from my past
I got hooks in my back from the first to the last
All along the way
People stop and stare
They just look past my face
They see that I'm not there
I fall into that hole, down down down again
All along the way, all along the way
Aaaah, aaah, aaah, aaah)
All along the way
People stop and stare
They just look past my face
They see that I'm not there
I fall into that hole, down down down again
All along the way, all along the way
Now I see it's me
My splintered eye
Climbing up the wall
Waiting for the fall
Tonight I think I'll lose my mind
Carry me away, carry me away
I sit and watch the flowers grow
Someday they'll die
I sit and watch the world behold
Carry me away, carry me away"
Good Time,Cage The Elephant,Neon Pill,"{'year': 2024, 'month': 4, 'day': 5}","I'm the bright lights, I'm the feature
I'm a spacehead, I'm a creature
I'm a lover, I'm a fable
I'm the glutton at your table
Tap dancing, dancing in the tapestry
Last standing, gasping for relief
A fracture in the fantasy
Space elevator, serendipity
Once more repeat it back to me
My answer to the apathy
Up, front, back to the balcony
Get lit

Everybody had a good time
Everybody had a good time
Everybody had a good time
Better yet, I'm getting mine
Everybody had a good laugh
Laughed until we cried
Everybody had a good time
Everybody had a good

Whatever you need from me
My heart to hold, my hands, my feet
My tongue, my cheek, my teeth, my more
And more and more and more, wants more and more
On unbelief, my trust, my lust transparently
Here in what you see, not only speech
Too shy to share my tears in dreams, I scream
Get lit

Everybody had a good time
Everybody had a good time
Everybody had a good time
Better yet, I'm getting mine
Everybody had a good laugh
Laughed until we cried
Everybody had a good time
Everybody had a good

In the morning, we wake up
Woke up and the sun's still shining
Feeling fuzzy and shook up
Woke up and we're still alive

Everybody had a good time
Everybody had a good time
Everybody had a good time
Better yet, I'm getting mine
Everybody had a good laugh
Laughed until we cried
Everybody had a good time
Everybody had a good"
The Unforgiven,Cage The Elephant,The Metallica Blacklist,"{'year': 2021, 'month': 9, 'day': 10}","New blood joins this Earth
And quickly he's subdued
Through constant pained disgrace
The young boy learns their rules
With time, the child draws in
This whipping boy done wrong
Deprived of all his thoughts
The young man struggles on and on, he's known

A vow unto his own
That never from this day
His will they'll take away

What I've felt, what I've known
Never shined through in what I've shown
Never be, never see
Won't see what might have been
What I've felt, what I've known
Never shined through in what I've shown
Never free, never me
So I dub thee Unforgiven""

They dedicate their lives
To running all of his
He tries to please them all
This bitter man he is
Throughout his life the same
He's battled constantly
This fight he cannot win
A tired man they see no longer cares

The old man then prepares
To die regretfully
That old man here is me

What I've felt, what I've known
Never shined through in what I've shown
Never be, never see
Won't see what might have been
What I've felt, what I've known
Never shined through in what I've shown
Never free, never me
So I dub thee Unforgiven""


What I've felt, what I've known
Never shined through in what I've shown
Never be, never see
Won't see what might have been
What I've felt, what I've known
Never shined through in what I've shown
Never free, never me
So I dub thee Unforgiven,"" woah
Never free, never me
So I dub thee Unforgiven""
You labeled me, I'll label you
So I dub thee Unforgiven""
Ah, never free, never me
So I dub thee Unforgiven""
You labeled me, I'll label you
So I dub thee Unforgiven""
Never free, never me
So I dub thee Unforgiven"""
Doctor Doctor Doctor Help Me Help Me Help Me,Cage The Elephant,"Thank You, Happy Birthday","{'year': 2011, 'month': 1, 'day': 1}","I went in as a patient
They kept me constantly waiting
I gave my best performance
They knew that I was faking

Hey! I ain't got much else to say

No excuses I can make
Fuzzy feeling on the wall
Lord, you know I tried them all
Now watch me rise
And fall

So warm wrapped in a blanket
Feel wholesome, almost naked
I watched my fingers tremble
No sign of hesitation

Hey! I ain't got much else to say

No excuses I can make
Fuzzy feeling on the wall
Lord, you know I tried them all
Now watch me rise
And fall
Andand fall

Ain't got no problem, do you?
Ain't got no problem, said ha, ha, oh no
Ain't got no problem, do you?
Ain't got no problem, said ha, ha, oh no

Hey! I ain't got much else to say
No excuses I can make
Fuzzy feeling on the wall
Lord, you know I tried them all
Lord, you know I tried them all
Lord, you know I tried them all
Lord, you know I tried them all
Lord, you know I tried them"
Sweetie Little Jean (Unpeeled),Cage The Elephant,Unpeeled,"{'year': 2017, 'month': 7, 'day': 28}","Sweetie Little Jean, where did you go?
Everyone's been searching high and low
And your mother's worried sick
Dearest daddy lost his grip
While the whole world's watching
Candlelight vigils being held in silence
On the channel four
And they've knocked on every door
Every place you've been before

How long will we let it go?
I think we should just let go

I, I want you back
Let's get back
Lay my weary head against your bones
Where all our troubles will be dead and gone

How long will we let it go?
I think we should just let go

Has melancholy taken you for good?
You know that I would save you if I could
Watched your laughter turn to tears
Then you vanished in thin air
Well, we pinned your missing person picture up
On every motherloving post
How's it feel to be a ghost?
You're the one I love the most

I, I want you back
Let's get back
Lay my weary head against your breast
Where all our troubles will be laid to rest

I pushed and I pulled 'til I pushed you aside
Now all that is left are the tears that you cried
I'm sorry, love, for all of the damage done
My only hope is someday to be back beside you

I, I want you back
Let's get back
Lay my weary head against your bones
Where all our troubles will be dead and gone

How long will we let it go?
I think we should just let go"
Cry Baby (Unpeeled),Cage The Elephant,Unpeeled,"{'year': 2017, 'month': 7, 'day': 28}","Don't you think it's pretty strange
Watching the passersby?
Crawling all over one another
Trying to get ahead in life

Monday, you cough
Tuesday, you cry
Wednesday in bed
What if you die?

You say that I'm insane
I say, You're probably right""
We all got something important to say
But talking's a waste of time

Monday, you cough
Tuesday, you cry
Wednesday in bed
What if you die?

Cry, baby, cry
Kick, scream, fight, hold on with all your might
You're gonna die, die
Open up your eyes or life will pass you by

Don't you think it's pretty strange?
All got something to hide
House in the desert, top of a mountain
Lost in a deepsea dive

Monday, you cough
Tuesday, you cry
Wednesday in bed
Thursday, you die

Cry, baby, cry
Kick, scream, fight, hold on with all your might
You're gonna die, die
Open up your eyes or life will pass you by
Without love, without love
Nothing else will ever be enough

Cry, baby, cry
Like it or not, like it or not
It's a matter of
Die, baby, die
Like it or not, like it or not
It's a matter of time, it's a matter of time
It's a matter of time, it's a matter of time
It's a matter of time, it's a matter of time"
Skin and Bones (Mix 2020),Cage The Elephant,Skin and Bones,"{'year': 2020, 'month': 11, 'day': 20}","Close my eyes and drift into the silence
Barely see the ultraviolet
Slipped and fell into the deep end
Oh, the sidewalk shimmer just like diamonds
All the empty words were flying
Well, the heart was low, but I never was alone
I never was alone

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Close my eyes and let the lovelight guide me home
Let the lovelight guide me home

One step fades and falls into another
I'm not getting any further
Left here feeling like an alien
All the shiny sidewalks, they were lying
Lost myself while I was hiding
And the heart was low, but I never was alone
I never was alone

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Close my eyes and let the lovelight guide me home
Let the lovelight guide me home

Heart's so empty almost all the time
Blind devising ways to lead the blind
And it seems as if there's no end in sight
I don't wanna be there when it all goes down
But if I gotta be there, don't let me hit the ground
Can I hit the ground?

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Close my eyes and let the lovelight guide me home
Let the lovelight guide me home
Let the lovelight guide me home"
Shiver,Cage The Elephant,Thank You Happy Birthday (Expanded Edition),"{'year': 2010, 'month': 1, 'day': 1}","Timber shakes these trails, they all derail
Phony, false, and frail
An empty ocean lost our way with no direction home
Golden needles, names we take in vain
Find it harder to remain
Know nothing's sacred, still waiting on that explanation

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes, uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind, uhhuh

Holding dirty hands over the flamеs
Getting pleasure from thе pain
Softly screaming the pistol that you raised has spoken
Golden needles names we take in vain
Find it harder to remain
Know nothing's sacred, still waiting on that explanation

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes, uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind, uhhuh

Everything I thought I knew fell to the side
Time went on and on, I couldn't see past my own eyes
Past my eyes
Past my eyes
Past my eyes

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes, uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind, uhhuh"
Skin and Bones (Live at The Moody Theater for Austin City Limits),Cage The Elephant,Skin and Bones,"{'year': 2020, 'month': 11, 'day': 20}","Close my eyes and drift into the silence
Barely see the ultraviolet
Slipped and fell into the deep end
Oh, the sidewalk shimmer just like diamonds
All the empty words were flying
Well, the heart was low, but I never was alone
I never was alone

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Closе my eyes and let thе lovelight guide me home
Let the lovelight guide me home

One step fades and falls into another
I'm not getting any further
Left here feeling like an alien
All the shiny sidewalks, they were lying
Lost myself while I was hiding
And the heart was low, but I never was alone
I never was alone

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Close my eyes and let the lovelight guide me home
Let the lovelight guide me home

Heart's so empty almost all the time
Blind devising ways to lead the blind
And it seems as if there's no end in sight
I don't wanna be there when it all goes down
But if I gotta be there, don't let me hit the ground
Can I hit the ground?

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Close my eyes and let the lovelight guide me home
Let the lovelight guide you home
Let the lovelight guide me home
Thank you"
Shiver - Live from the Vic in Chicago,Cage The Elephant,Live from the Vic in Chicago,"{'year': 2012, 'month': 1, 'day': 17}","Phony, false, and frail
An empty ocean lost our way with no direction home
Golden needles, names we take in vain
Find it harder to remain
And nothing's sacred still waiting on that explanation

Right before my eyes
I saw the whole world lose control
The whole world lost control
Before my eyes uhhuh
I fell through the floor
I couldn't take it anymore
I can't take this anymore
It breaks my mind uhhuh
Holding dirty hands over the flames
Getting pleasure from the pain
Softly screaming the pistol that you raised has spoken
Golden needles names we take in vain
Find it harder to remain
Well nothing's sacred still waiting on that explanation

Everything I thought I knew fell to the side
Time went on and on I couldn't see past my own eyes
Past my eyes 
"
Skin and Bones (Live at WXPN for NPR’s World Café),Cage The Elephant,Skin and Bones,"{'year': 2020, 'month': 11, 'day': 20}","Close my eyes and drift into the silence
Barely see the ultraviolet
Slipped and fell into the deep end
Oh, the sidewalk shimmer just like diamonds
All the empty words were flying
Well, the heart was low, but I never was alone
I never was alone

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Closе my eyes and let thе lovelight guide me home
Let the lovelight guide me home

One step fades and falls into another
I'm not getting any further
Left here feeling like an alien
All the shiny sidewalks, they were lying
Lost myself while I was hiding
And the heart was low, but I never was alone
I never was alone

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Close my eyes and let the lovelight guide me home
Let the lovelight guide me home

Heart's so empty almost all the time
Blind devising ways to lead the blind
And it seems as if there's no end in sight
I don't wanna be there when it all goes down
But if I gotta be there, don't let me hit the ground
When I hit the ground

I've been running for so long
All that's left is skin and bones
Close my eyes, fight to carry on
Sometimes it makes no sense at all
If I stumble, will I fall?
If I fall, I'll tuck and roll
Close my eyes and let the lovelight guide me home
Let the lovelight guide me home
Let the lovelight guide me home"
