,Artist,Album,Release Date,Lyrics
Vampire Empire,Adrianne Lenker,Bright Future,"{'year': 2024, 'month': 3, 'day': 22}","Watching TV tired, bleeding on the bed
The milk has just expired, all the leaves are dead
I'm not quiet, you've been quiet, just receiving what you said
Reeling, feeding, feeling filled by everything you fed
I see you as you see yourself through all the books you read
Overwhelmed with guilt and realizing the disease

You give me chills, I've had it with the drills
I am nothing, you are nothing, we are nothing with the pills
I am empty 'til she fills, alive until she kills
In hеr vampire empire, I'm thе fish and she's my gills

Falling, yeah
Falling, yeah

I see you there rejecting all your earthly power
Protecting and dissecting 'til you've emptied every hour
We jump into the pond and then we come under the shower
You lay upon my pillow and you open like a flower
I wanted to see you naked, I wanted to hear you scream
Wanted to kiss your skin and your everything
I wanted to be your woman and I wanted to be your man
I wanted to be the one that you could understand
 
You give me chills, I've had it with the drills
I am nothing, you are nothing, we are nothing with the pills
I am empty 'til she fills, alive until she kills
In her vampire empire, I'm the fish and she's my gills

Falling, yeah
Falling, yeah

Well, I walked into your dagger for the last time in a row
It's like trying to start a fire with matches in the snow
And you can't seem to hold me here, can't seem to let me go
So I can't find surrender, can't seem to keep control
You turn me inside out and then you want the outside in
You spin me all around and then you ask me not to spin
You say you wanna be alone and then you want children
You wanna be with me but then you wanna be with him

You give me chills, I've had it with the drills
I am nothing, you are nothing, we are nothing with the pills
I am empty 'til she fills, alive until she kills
In her vampire empire, I'm the fish and she's my gills
Falling, yeah
Falling, yeah"
Snow Song,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","When you walked in, I just stood still
I said I'm sorry, love, I have no will
If I try to move, I'll break and spill
What's left of me, my weight will kill

If I die inside this bitter shell
It will be upon a frozen lake
My knees will break, my breath will swell
The snow around my blood will paint

Lord, I know my timing's off
And all the earth is ragged to the bone, oh, oh
Tired is the burning sea
That calls me to the bottom like a stone, oh oh
And I'm sinking alone

Now inside this blinded bend
I'll pour the ink down through my pen
In sentences that will defend
My misery until the end
 
Lord, I know my timing's off
And all the earth is ragged to the bone, oh, oh
Tired is the burning sea
That calls me to the bottom like a stone, oh oh

And I'm sinking alone
I'm sinking alone
I'm sinking alone"
​cradle,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 8, 'day': 7}","Cradle more
The hours reel
Cradle more
How you feel

Baby, you're still too proud to come down
Maybe I'm still too loud to hear
All the waves ascend and disappear

Like a storm
The air you steal
Glacial form
The icy heel

Baby, you're still too proud to come down
Maybe I'm still too loud to hear
All the waves ascend and disappear

Earth is born
To wound and heal
Cradle more
The hours reel
 
Baby, you're still too proud to come down
Maybe I'm still too loud to hear
All the waves ascend and disappear"
​womb,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 5}","Seven wide years
And there's soil to till
When you thread your fingers through, I feel quite well
We could be the riptide or two mountains growing still

When the eye gets heavy in the womb

Dripping your tears
Like a precious warm spring
My heart will always find you when your heart freely sings
Mine would never bind you with a diamond or a word

When the eye gets heavy in the womb
When the eye gets heavy in the womb

Woman, mighty woman
You're a friend I need
When you hold me to your breast you're bleeding as I bleed
Please reveal the question to me, let the answers leave

When the eye gets heavy in the womb
When the eye gets heavy in the womb
When the eye gets heavy in the womb
When the eye gets heavy in the womb $"
​abyss kiss,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 5}","Try and get some rest
I'll do the rest
Think to what the roses find
With the arms of passion
This is how we fashion
Wars remind
In the hour I loved you
Like a dream it was true
In the base of my pine

Wilderness
Vast abyss
Will we ever kiss?

In her mother's fortress
She was brushing horses
Manes and tails, flicking flies
Naked as the window
Baby, if it's real so
No need to apologize

Wilderness
Vast abyss
Will we ever kiss?
 
Love is on her shoulder
Love is on the boulder
In the eyes, in the eyes
Love never leaves
Love is the leaves
In the sky, in the sky"
​what can you say,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 5}","What can you say to remind me
How to be loved by you?
Wave to the winding
River, it's a view of you

For the long grass growing in silence
There's an equal knowing inside us
Calmly showing for to guide us

Pray you can find me
I've been busy turning into
More transparent
I could look a lot like you

For the sharp glass cutting of the cold wind
The sharp glass losing of your best friend
The story bruising as it's written

Rain in your bedroom
This is how I love you back
To follow the red moon
Follow her and never look back
 
There's a star that's glowing on your eyelash
And the wet light moaning as we rehash
Oh, my darling
What can you say to remind me
How to be loved by you?"
​out of your mind,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 5}","It cannot be explained
Like a single membrane
Same old dream from the pillow
Laugh along with her laugh
Lying when she's lying
She gets angry I feel so

Is it any wonder I get lonesome for you?
Get out of your mind

Demons, demons are the dragons
She is not a dragon
But I'm afraid of her fire
My heart is a wagon
My heart is a wagon
But I can't push her desire

Is it any wonder I get lonesome for you?
Get out of your mind
Annie, my love pulls the trigger on you
Get out of your mind
And into my arms $"
10 miles,Adrianne Lenker,abysskiss,"{'year': 2018, 'month': 10, 'day': 5}","To die in your arms
Your words forming again
We kiss very hard and wild
To rise in the dark
Like birds preying on skin
We prey with our oxygen

Jo, nothing is real
We still have that feel
You're closing up the bar
I'm warming up the car
Ten miles away

Two children of ours
They came twirling in
We laughed very hard for a while
But they've grown very far and tall
How we miss them
Though happy they're traveling

Jo, nothing is real
But we still have that feel
You're closing up the bar
I'm warming up the car
Ten miles away
 
We set no alarm
Eyes wide,  AM
Wake up on the farm
Slowly walk to the barn
Horse feed, you take the yarn
I'll read, I'll read

Jo, nothing is real
But we still have that feel
You're closing up the bar
I'm warming up the car
Ten miles away

To die in your arms
Your words forming again"
Indiana,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 6}","Daddy wanted me to leave it
Indiana, Indiana in the cold
Said, You know you really don't need it
Leave the fame for the road""
I remember when I was leaving
I was only six years old
Oh how my heart was beatin'
About ready to explode

One shot, honey, collect it all
The dust inside the rusted souls
You should get a ride 'cause you can't control
The heart that beats under the bone
Come on, my combat chameleon, give it up
You've got your life to attend to, buttercup
You're entertaining the talk that is told through the teeth of the Mouths of the millions dyin' to meet ya
Little do they know

The Mississippi River won't kill you
Unless you stand too close, my dear
Take you to Louisiana
A long long way from here
And the war's been a long time coming
Yes, a long long war's gonna come
We're standing at the end of a story
At the foot of a palindrome
 
One shot, honey, collect it all
The dust inside the rusted souls
You should get a ride 'cause you can't control
The heart that beats under the bone
Come on, my combat chameleon, give it up
You've got your life to attend to, buttercup
You're entertaining the talk that is told through the teeth of the Mouths of the millions dyin' to meet ya
Little do they know"
​music for indigo,Adrianne Lenker,instrumentals,"{'year': 2020, 'month': 10, 'day': 24}","
I'm starting over
 $"
"​red leaves, falling",Adrianne Lenker,songs,"{'year': 2020, 'month': 10, 'day': 23}","Back in the shadow
Sleeps a morning dove
Frozen meadow
Yellow moon above

Red leaves falling
Through the light, through the light
Red leaves falling
Through the light, through the light

Back in the saddle
On a gravel trail
Broken arrow
For a nightingale

Red leaves falling
Through the light, through the light
Red leaves falling
Through the light, through the light $"
To Violet,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}",
A Love of Some Kind,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","But I think Ive seen you
Maybe once or twice before
Either way, I need you
Will you stay?
Nothing much in our way
And the sky is always bending
And I hate pretending like I'm doing fine
Would you mind?
I could use a love of some kind
I've read the books, Ive tried it all
I've lived behind a curtain
And maybe life is protocol
But I still feel uncertain
Every day I get lost in the gray
Where the light is ever vying
And it finds me trying
To find my will and be still
And let go my heart to fill

I know we're strangers, so it's okay, you don't have to say it
Strange is better anyway and I think that we can make it
I don't have much, but what I've got is something I can give
And I've found that on your own is no good way to live
 So what do you say?
Nothing much in our way
And the world is always turning
And the light is yearning
Itll be just fine
Would you mind?
I could use a heart
I could use a home
I could use a love of some kind"
We Were Young,Adrianne Lenker,Hours Were the Birds,"{'year': 2014, 'month': 1, 'day': 9}","Wild and free, seventeen
You were only seventeen
And your mind was beatin' like a djembe drum
We were young, we were young
You were mine and we were young
And our love was burnin'
Life was but a dream

I got lost a few times
You knew everywhere I'd hide
You would look and call, and eventually I'd come
We were young, we were young
We got lost when we were young
But our hearts were always easy to unwind

Two years gone, you were gone
You were off to share your song
Off to heal the aching pieces of the Earth
And it hurt when you left
But I never told you how
'Cause I wanted you to go and travel on
Travel on, travel on
We were young and you were gone
Off to heal the aching pieces of the Earth
 
Oh, love, will you stay awake tonight
We can live tonight
In between this
Oh, phone line, please be clear tonight
Let me hear tonight
Dear, I need this

Ten years flew, and you'd write
And I'd call you every night
And we'd close our eyes and meet there in our sleep
And you'd keep me a light
In your window so I'd know
After all those years that, still, my home is you

Oh, love, will you stay awake tonight
We can live tonight
In between this
Oh, phone line, please be clear tonight
Let me hear tonight
Dear, I need the

Whole world to wait
The whole world to wait
The whole world to wait"
​fangs lungs ankles,Adrianne Lenker,​i won’t let go of your hand,"{'year': 2024, 'month': 3, 'day': 11}","So much easier said than done
I see you see me lie in front of everyone
You come to me, you're like the setting sun
You warm me with your light and then you leave when you're done
On the day you called me your love
I cried into your jacket, wiped snot on my glove

God knows, angel glows
Rainbows, river flows
Wind blows, highs, lows
Eyes closed, windows

Try so hard not to think of you
You hit my mind like a freight train when I do
Neil says razor love cuts straight through
You had me to love and you shot me with it too
God knows, angel glows
Rainbows, river flows
Wind blows, highs, lows
Eyes closed, windows
Guiding those tangles
Making strange angles
Fangs, lungs, ankles
Pain comes, pain goes
 
Try so hard not to be like him
But I threw my fist into the wall again
Trying hard not to see like her
But I freeze so much and I freeze like her
Oops
I see so much that I freeze like her

God knows, angel glows
Rainbows, river flows
Wind blows, highs, lows
Eyes closed, windows
Guiding those tangles
Making strange angles
Pain-- fangs, lungs, ankles
Pain comes, pain goes"
​mostly chimes,Adrianne Lenker,instrumentals,"{'year': 2020, 'month': 10, 'day': 24}",
​feel it all,Adrianne Lenker,​i won’t let go of your hand,"{'year': 2024, 'month': 3, 'day': 11}","To make a pot of coffee and let me cry it out
So much time, so much time
Ive been feeling sad like peace is a radical word
And I just don't want to shoot that beautiful bird
So much time, so much time
No sad is too sad, no hurt too much
No pain too heavy, pretty scars to touch
No light is too bright, no laughter too deep
No secret too small for me to keep
I've been feeling for your five year old self shut up in your room
Feeling unseen and unheard as a handle of a broom
Or your twelve year old believing in a field of wild horses
Sh--
Trying to find your father in a sea of other voices
I have so much time for you, so much time
And no sad is too sad, no hurt too much
No pain too heavy, pretty scars to touch
No light is too bright, no laughter too deep
No secret too small for me to keep
Feel it all
Feel it all
Feel it all
Feel it all
 It doesn't matter if you're real, doesn't matter if you're old
A sapling just beginning or an oak tree wise and bold
What it means for you to be here like the wind and my belief
An ocean of forgiveness and an ocean full of grief
So much time, so much time
And no sad is too sad, no hurt too much
No pain too heavy, pretty scars to touch
And no light is too bright, no laughter too deep
No secret too small for me to keep
Feel it all
Feel it all
Feel it all
Feel it all"
​i won’t let go of your hand,Adrianne Lenker,​i won’t let go of your hand,"{'year': 2024, 'month': 3, 'day': 11}","Seems we met just as the world was lost
Let's forgive time, here's a coin to toss
We'll take our chances, we can take the loss
Knowing no sweetness comes without a cost

And I want you to know
I won't let go
Of your hand

Eyes of evergreen, azure gold
Stories you tell never get old
There's a deep river there, there's a wondrous well
Watching the freeze make a shimmering shell

And I want you to know
I won't let go
Of your hand

Moving diamond, moving flame
I barely have learned how to hold the reins
There are thousands of things I'd like to say
None of them come out the right way
 
But I want you to know
I won't let go
Of your hand
I won't let go
Of your hand"
​the music,Adrianne Lenker,​i won’t let go of your hand,"{'year': 2024, 'month': 3, 'day': 11}","Ali, I'm sorry I made you feel sad
Words come to me, some renew me
None of them ever remake what we had
We gave it all
For the music
The music
First cold winter, boots all frozen
It was so hard to see you feelin' scared
Ice down my back, panic attack
Stranger to anger still so unprepared
We gave it all
For the music
The music
West Virginia, crooked rainbow
Bonnie was stuck in  feet of cold mud
No phone signal, dashboard angel
Find a good flat spot and roll up the rug
We gave it all
For the music
The music
 Firе mother, river father
Thеy were like mother and father to me
But I can't touch them, I can't know them
They are a part of you I'll never be
We gave it all
For the music
The music"
​someone to,Adrianne Lenker,​i won’t let go of your hand,"{'year': 2024, 'month': 3, 'day': 11}","It sort of sounded like you
Had something to say
But the child inside you
Had pushed it away
I don't wanna stay
I don't wanna leave
And the father in you
Is hard to receive

Could you come forgive me?
We get angry and hide
All of this lonely living
Someone to walk beside
I don't wanna talk
Too much to say
With my back against you
Keep turning away

Turn and turn in your sleep
A prison of dreams
Burn and burn
A hole through the screen
The candle is out
The evening is bright
Burn and burn into me
That new firelight
 
Could you come forgive me
We get angry and hide
All of this lonely living
Somеone to walk beside

Could you comе forgive me
We get angry and hide
All of this lonely living
Someone to walk beside
Could you come forgive me
We get angry and hide
All of this lonely living
Someone to walk beside
Someone to
Someone to
Someone to
Someone"
​relief,Adrianne Lenker,​i won’t let go of your hand,"{'year': 2024, 'month': 3, 'day': 11}","You seem so much older
The weight of the way it is today
The weight of the world on your shoulders
I dont want you to have to lift
This burden anymore
I wish I could give you the gift
Of relief
Hazy looking through
The window smeared with blood
A hard rain hurricane and you
In the center of the flood
I dont want you to have to lift
This burden anymore
I wish I could give you the gift
Of relief
Brown eyes turn blue
A child cant keep from laughing
Though the wound on his neck is new
And the lady stands there asking
I dont want you to have to lift
This burden anymore
I wish I could give you the gift
I wish I could give you the gift
Of relief $"
Dig Down,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","Come on
Put your mind in motion
Dip into my well, dive to my depths
Feel what I'm feeling, yeah
Getting down below me
Dare to mine the subterranean me
See what you'll find there
Underneath the black earth you will touch unique history

Dig down to my heart
If you want to know me where I start
And if you want to feel what's in my blood
Dig yourself down, dig yourself down
Dig down

Now it's not easy
To see what's past my surface
Look into my eyes and be surprised
See what I'm seeing, yeah
Getting down to business
Amaze me with your mind, think hard this time
And go for the gold
 
Dig down to my heart
If you want to know me where I start
And if you want to feel what's in my blood
Dig yourself down, dig yourself down
Dig down to my heart
If you want to really play the part
And if you want to get what I'm about
Dig yourself down, dig yourself down
Dig down

I've been this way on my own before
I've dug a deep well to uncover my source
I've tasted my truth and have been satisfied
I'm keeping it real and I won't live a lie

Dig down to my heart
If you want to know me where I start
And if you want to feel what's in my blood
Dig yourself down, dig yourself down
Dig down to my heart
If you want to really play the part
And if you want to get what I'm about
Dig yourself down, dig yourself down
Dig down
Dig down, dig down, dig down"
​homesick (demo),Adrianne Lenker,demos,"{'year': 2018, 'month': 10, 'day': 5}","Green rivers and traffic
Juniper and plastic
Warm thick radiating cellphone
Pictures in my hand

You know I'm homesick for you
No matter the place, no matter the view
Mountains and canyons
Azure blue

In a strange kitchen
Dragonfly twitching
Breathing in the air conditioning
Feeling cold and free

You know I'm homesick for you
No matter the place, no matter the view
Cities and parties
Where dreams come true

Fire ants so agile
Through the sweating trash pile
Lifting one hundred times their body weights
Carry it back to the kids
 
You know I'm homesick for you
No matter the place, no matter the view
Cities and parties
Where dreams come true
Homesick for you
No matter the place, no matter the view
Cities and parties
Where dreams come true"
Imperfection,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","Rusty water in this place
Cupboards filled with empty space
Withered flowers in a vase
Pimples on a pretty face

Grass that's gone to seed
And bracelets with broken beads
Gardens filled with weeds
And books that no one reads

The imperfection of this life
It's what makes us perfectly alright
Without your every little flaw
You wouldn't mean anything to me at all

Broken promise to a friend
Nothing in your heart to lend
Stubborn so you never bend
Fearful so you just pretend

Smile with crooked teeth
Song with broken beat
Sun with burning heat
And secrets that no one keeps
 
The imperfection of this life
It's what makes us perfectly alright
Without your every little flaw
You wouldn't mean anything to me at all
The imperfection of this life
It's what makes us perfectly alright
Without your every little flaw
You wouldn't mean anything to me at all

Rusty water in this place
Cupboards filled with empty space
Withered flowers in a vase
World that needs a bit more grace"
Stages of the Sun,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","I wait in the dark for the day to start
For the sun to show, for my sight to grow
And if it should be an eternity
I will wait right here for you

A silent choice to hear the voice
Rising from my soul, for my heart to hold
And if it should bring an awakening
I will sing its song with you

I become, I become
I become the sun
I become, I become
Oh I become the sun

I walk through the day trying to obey
What I learned from you and I feel is true
And if it should break every step I take
I will rise and set with you

I become, I become
I become the sun
I become, I become
Oh I become the sun
 
I become the sun, I become the sun
From the morning till the day is done
I become, I become the sun
I become the sun, I become the sun
From the morning till the day is done
I become, I become the sun

The golden glow dims from my soul
As the sun dives to the earth below
But with each new day I will find
My way through the stages of the sun

I become, I become
I become the sun
I become, I become
Oh I become the sun"
​questions (demo),Adrianne Lenker,demos,"{'year': 2018, 'month': 10, 'day': 5}","Time, do you walk?
I've been asking you
But you never do talk
Light, do you see?
I've been watching you
Is your eye on me?
Brain, are you me
Or a vessel through
Electricity?
Wind, are you there
When the still sets in
Will you do my hair?
Storm, do you know
How small I feel
When the lightning glows?
Star, could you tell?
Could you hear my call
As your last night fell $"
Then the Rain Came,Adrianne Lenker,Then the Rain Came (Pre-Release),"{'year': 2008, 'month': 1, 'day': 1}","Oh she was a girl with nothing
But the world at her feet
Yet the tension and time was tugging
As she moved to the beat
Then the rain came down and screamed
Girl you gotta take it slow""

Oh and he was a boy with loving
In his eyes and his dreams
Yet the signs and symptoms and motions
Never gave him the means
Then the rain came down and screamed
Boy you gotta let it go""

Cause I believe in miracles
And that's not so bad, no it's not so bad
Whoa, when the rules bend
No it's not so bad, no it's not so bad
Let the rain come down

With a crash crash crash crash
Day into day
Til their lives get so squished
They can't move anyway
Then the rain came down and screamed
You know you gotta let it flow""
 
Cause I believe in miracles
And that's not so bad, no it's not so bad
Whoa, when the rules bend
No it's not so bad, no it's not so bad
Let the rain come down
Let the rain come down
Let the rain come down
And wash it all away

Wash the world away clean again
Shower til your lungs breathe it in
Open up your arms, feel it on your own

Cause I believe in miracles
And that's not so bad, no it's not so bad
Whoa, when the rules bend
No it's not so bad, no it's not so bad
Oh oh oh
I believe in miracles
And that's not so, it's not so, it's not so bad
Oh, when the rules bend
No it's not so bad, no it's not so bad
Let the rain come down
Let the rain come down
Let the rain come down
And wash it all away"
Eyes Run Dry,Adrianne Lenker,Then the Rain Came (Pre-Release),"{'year': 2008, 'month': 1, 'day': 1}","What a mess my mind has made of me
It's ridiculous the stuff I think
I'm going crazy
But if spring could talk, bet she'd walk
Right up to me and say, girl
Stop your trying""

Well this is how the story goes
We never really get to know
What lies until it shows
We follow where the wind blows

If you'd break me down
Do my eyes run dry, my eyes run dry? Oh
Why do I hope, why do I care
When my eyes run dry?

You know I get so cynical
When I'm looking for my sense of soul
And I can't find it
But if time could sing I bet he'd ring
A melody he wrote for me
Stop your crying
 
Well this is how the story goes
We never really get to know
What lies until it shows
We follow where the wind blows

If you'd break me down
Do my eyes run dry, my eyes run dry? Oh
Why do I hope, why do I care
When my eyes run dry?

It's breaking me down
It's tearing me up
It's wearing me out
It's tying my hands
It's over my head
Am I gonna drown?

If you'd break me down
Do my eyes run dry, my eyes run dry? Oh
Why do I hope, why do I care
When my eyes run dry? Oh
If you'd break me down
Do my eyes run dry, my eyes run dry? Oh
Why do I hope, why do I care
When my eyes run dry? Oh
Keep breaking me down
Til my eyes run dry, my eyes run dry, oh
Why do I hope, why do I care
When my eyes run dry?"
​fly (demo),Adrianne Lenker,demos,"{'year': 2018, 'month': 10, 'day': 5}","Don't dry her tears when she cries
As for the screaming demons
They live through all the seasons
Don't hold them down, let them lie
Aren't you a bird, like you tell her?
Aren't you a lark in the sky?
She needs no shining armour
Just needs your wing upon her
And she will feel how to fly $"
When You Lead Me On,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","Met you at the corner shop
I got a soda you got a pop, dippidy dop
I read the story in your eyes
Looked too long got hypnotized, what a surprise
Your smile mesmerized me and the things you said took hold of me

At first I thought you were so cool
Gave my heart and let you rule, what a damn fool
You told me things you never meant
I thought that you were heavensent, you made a dent
But then you turned it off and told me we were through

Do you feel the way I do, the way I feel when I'm with you?
Why can't you show it to me?
Seems so hard to recognize what is truth and what are lies
When you lead me on

Fickle as a weather vane
With every breeze your mind would change and rearrange
Cause every girl who came along
With lowrise jeans and highrise thong would turn you on
How could you carelessly just turn away from me?
 
Do you feel the way I do, the way I feel when I'm with you?
Why can't you show it to me?
Seems so hard to recognize what is truth and what are lies
When you lead me on

If your intention wasn't to stay
Why did you look at me that way?
You're gonna regret it now that I'm gone
Wishing you hadn't done me wrong

Do you feel the way I do, the way I feel when I'm with you?
Why can't you show it to me?
It seems so hard to recognize what is truth and what are lies
When you lead me on
Do you feel the way I do, the way I feel when I'm with you?
Why can't you show it to me?
Seems so hard to recognize what is truth and what are lies
When you lead me on

Read the story in your eyes
Looked too long got hypnotized, what a surprise"
Don’t Talk So Much,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","Your mouth is moving but noting's being said
Blahblah's on your mind
Is that all that's really in your head?
Why are your thoughts so blind?

Poverty of consciousness, poverty of mind
Poverty of what really matters
Shut up will you, eat before you speak
Shovel it in before you shovel it out

And you've, you've got it, you've got it in your head
It's a picture of the universe drawn from your TV set

Your mind is running on the lowest setting
You're just like all your friends
No one bothers to explore the questions
Life's just one big dead еnd

Cause you've, you've got it, you'vе got it in your head
It's a picture of the universe drawn from your TV set
And you've, you've got it, you've got it in your mind
It's the basic misconception that your words can fill up time
 
Don't talk so much that you miss your chance to learn
Listen and you'll grow what you know

Your life is headed in the wrong direction
It's time to straighten it out
Find yourself a new affection
That's bigger than your mouth

Cause you've, you've got it, you've got it in your head
It's a picture of the universe drawn from your TV set
And you've, you've got it, you've got it in your mind
It's the basic misconception that your words can fill up time

Your mouth is moving but nothing's being said
Blahblah's on your mind"
Friends 4ever 4 a Day,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","You seemed beautiful when you came into my life
Everything about you shined like the sparkle in your eye
Hopelessly I trusted you, I shared my deepest things
Then one day you turned on me with animosity

Friends forever for a day cause you didn't get your way
Where in hell did you learn to be so cruel?
Start to give and then you'd take, say you're real when you're fake
Turn around and walk away until you learn to be true

Tell me what offended you to such intense extremes
Was it that I wouldn't turn my heart against my dreams?

Friends forever for a day cause you didn't get your way
Where in hell did you learn to be so cruel?
Start to give and then you'd take, say you're real when you're fake
Turn around and walk away until you learn

What I've learned is that as time goes by
I can choose how to live and how to die
And who I'm going to be inside
 
I choose strength instead of fear, joy instead of hate
And now, I'm moving on from here to leave you to your fate

Friends forever for a day cause you didn't get your way
Where in hell did you learn to be so cruel?
Start to give and then you'd take, say you're real when you're fake
Turn around and walk away until you learn to be true
Learn to be true

You seemed beautiful when you came into my life"
My Life is Fine,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","First of the winter snow
It's falling just in time
And it's not too late to go with you again
Even if it's the first time

And I know that poems don't always have to rhyme
And I know that my heart doesn't beat in perfect time
But my life is fine

Just like the seasons change
There's beauty in each one
And you and I have been through changes too
And I think they've just begun

And I know that poems don't always have to rhyme
And I know that my heart doesn't beat in perfect time
But my life is fine
Even when it's dark
Ooh

A year or two or more a year or two or more)
Someday it will be done someday it will be done)
And then this life that you and I have shared
Will be setting like the sun
 
And I know that poems don't always have to rhyme
And I know that my heart doesn't beat in perfect time
But my life is fine
And my life is fine"
Be,Adrianne Lenker,Then the Rain Came (Pre-Release),"{'year': 2008, 'month': 1, 'day': 1}","Forget what shut you in
And kept you under lock and key
Connect just weave right in
Breathing in and out with me

When the world feels like it's against you darling
When your hope is lost and you're alone

Just be the laughter, be the life
Be the blossom in the morning rain
Be the wonder, be the light
Be the sunset on a golden plain
Plain

Unfold, release yourself
And don't you keep it bottled in
Take hold, embrace thе weight???
It shows you more than you can know

When thе world feels like it's against you darling
When your hope is lost and you're alone
 
Just be the laughter, be the life
Be the blossom in the morning rain
Be the wonder, be the light
Be the sunset on a golden plain
Be the gladness, be the one
Be the oak tree on an August day
Be the sparkle, be the shine
Be the colors that erase the grey
The grey

Darkened skies return to light
All your fears will turn to mine
Until you push and then you pull
And then you climb until you
Change the burned out light bulb on the sun
The sun

Just be the laughter, be the life
Be the blossom in the morning rain
Be the wonder, be the light
Be the sunset on a golden plain
Be the gladness, be the one
Be the oak tree on an August day
Be the sparkle, be the shine
Be the colors that erase the grey
Be the dancer, be the smile
Be the kisses on a lover's face
Be the mountain, be the high
Be the journey to a better place
Place
Forget what shut you in
And kept you under lock and key"
So Little Life,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","Leaves are blowing, summer's fading
I'm not even hesitating, hesitating

So little life to live, so many words to say
When I stop and try to say them, everything fades away
When I drift out of this dream world, it's usually just in time
To realize everything will be fine
To realize everything will be fine

I wanted the time to move, I wanted the time to think
My words drift through the atmosphere before I even speak
I wanted the time to feel, I wanted the time to breathe
My heart is trapped in time and it won't be released

So little life to live, so many words to say
When I stop and try to say them, everything fades away
When I drift out of this dream world, it's usually just in time
To realize everything will be fine
To realize everything will be fine

Oh dreams have come and gone but my life has just begun
Some things in the past are just not worth holding onto
I can think about the future and what there is to come
But that would only take away from the life I'm living now
 
So little life to live, so many words to say
When I stop and try to say them, everything fades away
When I drift out of this dream world, it's usually just in time
To realize everything will be fine
So little life to live, so many words to say
When I stop and try to say them, everything fades away
And when I drift out of this dream world, it's usually just in time
To realize everything will be fine
To realize everything will be fine
To realize everything will be fine

Fine"
My Bliss,Adrianne Lenker,Stages of the Sun,"{'year': 2006, 'month': 2, 'day': 28}","Wake up to the sound of my crazy town
Wish that I could get away from this
People running 'round, over sideways down
Turning their lives into a mess
I remember a time when my mind wondered wild
Running through an open field
I remember a time, such a wonderful time
When I close my eyes real tight I still can

Feel the summer breeze fall into the trees
Let my senses fill with happiness
Shimmering morning mist, don't see clouds like this
Don't see clouds like this

And I'm gonna keep turning it over
Yеah I'm gonna 'till I find my bliss
My bliss

I need to wrestle my mind up to the sky
It's up to mе to live my dream
Only when I find good in what is mine
Will I be free
 
And I'm gonna keep turning it over
Yeah I'm gonna 'till I find my bliss
I'm gonna keep turning it, turning it
Yeah I'm gonna 'till I find my bliss

Ahhhh

I'm gonna keep turning it over
Yeah I'm gonna 'till I find my bliss
I'm gonna keep turning, turning it
Yeah I'm gonna 'till I find my bliss
I'm gonna keep turning it over
Turning it over 'till I find my bliss
And I'm gonna keep turning it over
Turning it over 'till I find my bliss

Wake up to the sound of my crazy town
Wish that I could get away from this"
Run Away Run,Adrianne Lenker,Then the Rain Came (Pre-Release),"{'year': 2008, 'month': 1, 'day': 1}","I've caught on to your game
You're just jerking me 'round
I see right through the things you said you found
Wait until tomorrow
Before you break me down
There's too much sorrow in all that sound

Stay until the beams run over the horizon
I see the all the painful colors in your smile
Oh and I've seen you at your weakest
Shaken from the hunger living in your bones
But you can't hide it anymore
Oh

Run run runaway, darling run
Lift into the burning sun
Here it is, your life's begun
So don't stop for anyone

Can't you feel the darkness
Surrounding all your light
And do you find something in the night that you like?
Oh but now you're underneath it
Standing on thе corner in the cold
With nothing but your secrеts to keep you warm
Oh
 
Run run runaway, darling run
Lift into the burning sun
Here it is, your life's begun
So don't stop for anyone

Tell me your reason you wanted to stay
When you found out that the cards wouldn't play
Give me an answer that I can believe
The deeper you hide it the further you'll be
The deeper you hide it the further the reach
You follow it down to the depths of the sea
Cause under the pressure it's harder to breathe
So tear down the walls that are starting to grow
Forget what you had and then let it all go
Oh

Run run runaway, darling run
Lift into the burning sun
Here it is, your life's begun
So don't stop for anyone
Oh, run run runaway, darling run
Lift into the burning sun
Here it is, your life's begun
So don't stop for anyone
No don't stop for anyone
No don't stop for anyone
No don't stop for anyone
No don't stop for anyone"
