,Artist,Album,Release Date,Lyrics
Tomorrow Never Came,Lana Del Rae,Lust for Life,"{'year': 2017, 'month': 7, 'day': 21}","Hey, what you doin'?"" Not a lot
Shakin' and movin' at my local spot
Baby, don't ask me why, don't ask me why
Why, why, why, why, why, why, why

Lay, Lady, lay on that side of a paradise
In the Tropic of Cancer
'Cause if I had my way, you would always stay
And I'd be your tiny dancer, honey

I waited for you
In the spot you said to wait
In the city, on the park bench
In the middle of the pourin' rain
'Cause I adored you
I just wanted things to be the same
You said to meet me up there tomorrow
But tomorrow never came
Tomorrow never came

Hey, what you thinkin'? Penny for your thoughts
Those lights are blinkin' on that old jukebox
But don't ask me why, just swallow some wine
Wiwiwiwiwiwiwine

Stay, baby, stay on the side of a paradise
In the Tropic of Cancer
'Cause if I had my way, you would always stay
And you'd be my tiny dancer, baby

I waited for you
In the spot you said to wait
In the city, on the park bench
In the middle of the pourin' rain
'Cause I adored you
And I just wanted things to be the same
You said you'd meet me up there tomorrow
But tomorrow never came
Tomorrow never came

Roses out in your country hoouse
We played guitar in your barn
And every day felt like Sunday
And I, I wish we had stayed home
And I could put on the radio to our favorite song
Lennon and Yoko, we would play all day long
Isn't life crazy?,"" I said
Now that I'm singin' with Sean, woah
I could keep waitin' for you
In the spot we'd always wait
In the city, on the park bench
In the summer, on the pourin' rain
Honey, don't ignore me
I just wanted it to be the same
You said you'd love me like no tomorrow
I guess tomorrow never came

No, no, no
Tomorrow never came
Oh no
Tomorrow never came
No, no, no
Tomorrow never came"
Tulsa Jesus Freak,Lana Del Rae,Chemtrails Over the Country Club,"{'year': 2021, 'month': 3, 'day': 19}","You should stay real close to Jesus
Keep that bottle at your hand, my man
Find your way back to my bed again
Sing me like a Bible hymn
We should go back to Arkansas
Trade this body for the can of Gin
Like a little piece of heaven
No more candle in the wind

You should come back to our place, baby
Don't be afraid of our love
On the second floor, darling
In a second flat, hurry up
'Cause down in Arkansas the stores are all closed
The kids in their hoodies, they dance super slow
We're whitehot forever and only God knows

You should stay real close to Jesus
Keep that bottle at your hand, my man
Find your way back to my bed again
Sing me like a Bible hymn
We should go back to Arkansas
Trade this body for the can of Gin
Like a little piece of heaven
No more candle in the wind

We'll be whitehot forever Forever, forever)
Whitehot forever Forever, forever)
Whitehot forever
And ever and ever, amen

Could I come back to the ranch, baby?
I had to get away for a while
Just to rest my nerves, darling
Can I make you laugh with a smile?
You knew when you chose me
I was nothing but ordinary
And now the wind's blowing, reminding you of what you know

You should stay real close to Jesus
Keep that bottle at your hand, my man
Find your way back to my bed again Sing, sing)
Sing me like a Bible hymn
We should go back to Arkansas
Trade this body for that can of Gin
Like a little piece of heaven
No more candle in the wind

We'll be whitehot forever Forever, forever)
Whitehot forever Together, together)
Whitehot forever
And ever and ever, the end
Whitehot forever Forever, forever)
Whitehot forever Together, together)
Whitehot forever
And ever and ever, amen
You should stay real close to Jesus
If you don't pray, you'll never learn
Keep that bottle at your hand, my man
You know what I'm sayin'?
Find your way back to my bed again
Sing me like a Bible hymn
We should go back to Arkansas
I like living here
Trade this body for the can of Gin
Like a little piece of heaven
No more candle in the wind"
Million Dollar Man,Lana Del Rae,Born to Die,"{'year': 2012, 'month': 1, 'day': 27}","You said I was the most exotic flower
Holdin' me tight in our final hour
I don't know how you convince them and get them, babe
I don't know what you do, it's unbelievable
And I don't know how you get over, get over
Someone as dangerous, tainted and flawed as you

One for the money and two for the show
I love you, honey, I'm ready, I'm ready to go
How did you get that way? I don't know
You're screwed up and brilliant
Look like a million dollar man
So why is my heart broke?

You've got the world, but baby, at what price?
Something so strange, hard to define
It isn't that hard, boy, to like you or love you
I'd follow you down, down, down, you're unbelievable
If you're goin' crazy, just grab me and take me
I'd follow you down, down, down anywhere, anywhere

One for the money, two for the show
I love you, honey, I'm ready, I'm ready to go
How did you get that way? I don't know
You're screwed up and brilliant
Look like a million dollar man
So why is my heart broke?


One for the money and two for the show
I love you, honey, I'm ready, I'm ready to go
How did you get that way? I don't know
You're screwed up and brilliant
Look like a million dollar man
So why is my heart broke?

I don't know
You're screwed up and brilliant
Look like a million dollar man
So why is my heart broke?"
Grandfather please stand on the shoulders of my father while he’s deep-sea fishing,Lana Del Rae,Did you know that there’s a tunnel under Ocean Blvd,"{'year': 2023, 'month': 3, 'day': 24}","Three white butterflies to know you're near

I know they think that it took somebody else
To make me beautiful, beautiful
As they intended me to be
But they're wrong
I know they think that it took thousands of people
To put me together again like an experiment
Some big men behind the scenes
Sewing Frankenstein black dreams into my songs
But they're wrong

God, if you'rе near me, send mе three white butterflies
Or an owl to know you're listening, sitting while I'm drinking

Grandfather, please stand on the shoulders of my father
While he's deepsea fishing for sharks in the Pacific

'Cause I'm good in spirit, warmbodied
A fallible deity wrapped up in white
I'm folk, I'm jazz, I'm blue, I'm green
Regrettably, also a white woman
But I have good intentions even if I'm one of the last ones
If you don't believe me, my poetry, or my melodies
Feel it in your bones
I have good intentions even if I'm one of the last ones
Ah, yeah, ah, yeah, ah, yeah, oh)

Grandfather, please stand on the shoulders of my father
While he's deepsea fishing for all the things he's wishing
God, if you're near me, send me three white butterflies
Or a map to know your vision, impart on me your wisdom

It took somebody else to make me beautiful, wonderful
As they intended me to be
But they're wrong

Three white butterflies to know you're near"
Body Electric,Lana Del Rae,Born to Die - The Paradise Edition,"{'year': 2012, 'month': 11, 'day': 9}","Elvis is my daddy
Marilyn's my mother
Jesus is my bestest friend
We don't need nobody
'Cause we got each other
Or at least I pretend

We get down every Friday night
Dancing and grinding in the pale moonlight
Grand Ole Opry
We're feeling alright
Mary prays the rosary for my broken mind
I said, Don't worry 'bout it"")

I sing the body electric
I sing the body electric, baby
I sing the body electric
I sing the body electric
Sing that body electric
Sing that body electric
I'm on fire
Sing that body electric

Whitman is my daddy
Monaco's my mother
Diamonds are my bestest friend
Heaven is my baby
Suicide's her father
Opulence is the end

We get down every Friday night
Dancing and grinding in the pale moonlight
Grand Ole Opry
We're feeling alright
Mary prays the rosary for my broken mind
I said, Don't worry 'bout it"")

I sing the body electric
I sing the body electric, baby
I sing the body electric
I sing the body electric
Sing that body electric
Sing that body electric
I'm on fire
Sing that body electric
My clothes still smell like you
And all the photographs say you're still young
I pretend I'm not hurt
And go about the world like I'm having fun
We get crazy every Friday night
Drop it like it's hot in the pale moonlight
Grand Ole Opry
Feeling alright
Mary swaying softly to her heart's delight

I sing the body electric
I sing the body electric, baby
I sing the body electric
I sing the body electric
Sing that body electric
Sing that body electric
I'm on fire
Sing that body electric

I sing the body electric, baby
I sing the body electric, baby
I sing the body electric, baby"
The Other Woman,Lana Del Rae,Ultraviolence,"{'year': 2014, 'month': 6, 'day': 13}","The other woman has time to manicure her nails
The other woman is perfect where her rival fails
And she's never seen with pin curls in her hair anywhere
The other woman enchants her clothes with French perfume
The other woman keeps fresh cut flowers in each room
And there are never toys that's scattered everywhere

And when her old man comes to call
He finds her waitin' like a lonesome queen
'Cause to be by her side
It's such a change from old routine
But

The other woman will always cry herself to sleep
The other woman will never have his love to keep
And as the years go by, the other woman will spend her life alone

Alone
Baby, dodo
Ah, ah, ah, ah
Ah, ah
Ooh
Alone"
Fishtail,Lana Del Rae,Did you know that there’s a tunnel under Ocean Blvd,"{'year': 2023, 'month': 3, 'day': 24}","Don't you dare say that you'll braid my hair, babe
If you don't really care
You wanted me sadder, you wanted me sadder
Fishtail, what's the matter with that?

Skippin' rope in the bayou, bayou
Slip softly in terrain
Not that smart, but I've got things to say
Palm trees in black and white
I like to watch them sway
You're so funny, I wish I could skinnydip inside your mind
Lately, I've been thinkin' about how things used to be
Swingin' in a nightgown underneath the old oak tree
Almost Victorian with you, you can talk to me
But, lately, I can see

You wanted me sadder Baby)
You wanted me sadder
Can't you see it?
For me, you are the one
And if I'm not the one for you, don't just say it
I was on the stairs, Ella Fitzgerald in the air
Feelin' hella rare
Baby, if you care
Baby, don't you dare say
You'll braid my hair, babe
Don't you dare say that you'll braid my hair, babe
If you don't really care
You wanted me sadder

Dancin' there in the hot, hot sun
I know that we've got problems
I plan to address them another day
Palm trees in black and white
I see in technicolor
Maybe I'll take my glasses off so I stop painting red flags green

Lately, I've been sunnin' in the LA. riverbed
Wearin' nothin' but the summer bruises on my knees
I like how you talk, how you speak, how you look at me
But, lately, I can see

You wanted me sadder Baby)
You wanted me sadder
You wanted me sadder
Can't you see it?
For me, you are the one and if I'm not the one for you
Don't just say it
I was on the stairs, Ella Fitzgerald in the air
Feelin' hella rare
Baby, if you care
Baby, don't you dare say
You'll braid my hair, see
Baby, if you care, then
Baby, don't you dare say
That you really care
Don't you dare say that you'll braid my hair
When you get home tonight
If you don't really care
Yeah, don't you dare say that you'll braid my hair, babe
If you don't really care, see
Don't you braid my hair
If you're not coming home to me
Ahah
You want someone sadder
Skippin' rope in the bayou, bayou
Slip softly in terrain
I'm not that smart
But I've got things to say"
Religion,Lana Del Rae,Honeymoon,"{'year': 2015, 'month': 9, 'day': 18}","Everything is fine now
Let sleeping dogs lay
All our minds made up now
All our beds are made
No one's out of time, no
Chips fall wherever they may
Leave it all behind
Let the ocean wash away

It never was about the money or the drugs
For you, there's only love
For you, there's only love
It never was about the party or the clubs
For you, there's only love

'Cause you're my religion, you're how I'm living
When all my friends say I should take some space
Well, I can't envision that for a minute
When I'm down on my knees, you're how I pray

Hallelujah, I need your love
Hallelujah, I need your love

Everything is bright now
No more cloudy days
Even when the storms come
In thee, I will stay
No need to survive now
All we do is play
All I hear is music
Like Lay Lady Lay""

It never was about the money or the drugs
With you, there's only love
With you, there's only love
It never was about the party or the clubs
For you, there's only love

'Cause you're my religion, you're how I'm living
When all my friends say I should take some space
Well, I can't envision that for a minute
When I'm down on my knees, you're how I pray

Hallelujah, I need your love
Hallelujah, I need your love
You're my religion, you're how I'm living
When all my friends say I should take some space
Well, I can't envision that for a minute
When I'm down on my knees, you're how I pray

Hallelujah, I need your love
Hallelujah, I need your love"
Beautiful People Beautiful Problems,Lana Del Rae,Lust for Life,"{'year': 2017, 'month': 7, 'day': 21}","Blue is the color of the planet from the view above
Long live our reign, long live our love
Green is the planet from the eyes of a turtle dove
'Til it runs red, runs red with blood

We get so tired and we complain
'Bout how it's hard to live
It's more than just a video game

But we're just beautiful people
With beautiful problems, yeah
Beautiful problems, God knows we've got them
But we gotta try Lielalie)
Every day and night Lielalie)

Blue is the collar of the shirt of the man I love
He's hard at work, hard to the touch
But warm is the body of the girl from the land he loves
My heart is soft, my past is rough

But when I love him, get a feeling
Something close to like a sugar rush
It runs through me, but is it wasted love?
It's not wasted love)

But we're just beautiful people
With beautiful problems, yeah
Beautiful problems, God knows we've got them
But we gotta try Lielalie)
Every day and night Lielalie)

Oh, oh
Mmm, mmm

Yeah we've gotta try Lielalie)
We gotta walk through fire Lielalie)
Because we're just

Beautiful people with beautiful problems We're just)
Beautiful problems, God knows we've got them Beautiful people, yeah)
Beautiful people with beautiful problems We're just)
Beautiful problems, God knows we've got them

So beautiful
Yeah
Yeah, yeah
Yeah"
Money Power Glory,Lana Del Rae,Ultraviolence,"{'year': 2014, 'month': 6, 'day': 13}","You say that you wanna go to a land that's far away
How are we supposed to get there with the way that we're living today?
You talk lots about God
Freedom comes from the call
But that's not what this bitch wants
Not what I want at all

I want money, power, and glory
I want money and all your power, all your glory
Hallelujah, I wanna take you for all that you got
Hallelujah, I'm gonna take them for all that they got

Baby

The sun also rises on those who fail the call
My life, it comprises of losses and wins and fails and falls
But I can do it if you really, really like that
I know what you really want, bbaby
I can do it if you think you'll like that
You should run, boy, run

I want money, power, and glory
I want money and all your power, all your glory
Hallelujah, I wanna take you for all that you got
Hallelujah, I'm gonna take them for all that they got

Baby, baby

Dope and diamonds
Dope and diamonds
Diamonds
Dope and diamonds
Dope and diamonds
That's all that I am
Dope and diamonds
Dope and diamonds
Diamonds
Dope and diamonds
Dope and diamonds
Diamonds

I want money, power, and glory
I want money and all your power, all your glory
Hallelujah, I wanna take you for all that you got
Hallelujah, I'm gonna take them for all that they got

Baby"
Arcadia,Lana Del Rae,Blue Banisters,"{'year': 2021, 'month': 9, 'day': 8}","My body is a map of LA
I stand straight like an angel with a halo
Hangin' out the Hilton Hotel window
Screamin', Hey, you, baby, let's go""
My chest, the Sierra Madre
My hips, every high and byway
That you trace with your fingertips like a Toyota
Run your hands over me like a Land Rover

In Arcadia, Arcadia
All roads that lead to you as integral to me as arteries
That pump the blood that flows straight to the heart of me
America, America
I can't sleep at home tonight, send me a Hilton Hotel
Or a cross on the hill, I'm a lost little girl
Findin' my way to you, Arcadia

My body is a map of LA
And my heart is like paper, I hate you
I'm not from the land of the palms, so I know I can't stay here
I'm not native, but
My curves, San Gabriel all day
And my lips like the fire licks the bay
If you think that you know yourself, you can come over
Lay your hands on me like you're a Land Rover

In Arcadia, Arcadia
All roads that lead to you as integral to me as arteries
That get the blood flowing straight to the heart of me
America, I need a miracle
I can't sleep at home tonight, send me a Hilton Hotel
Or a cross on the hill, I'm a lost little girl
Findin' my way to you, Arcadia

They built me up threehundred feet tall just to tear me down
So I'm leavin' with nothing but laughter and this town
Arcadia
Findin' my way to you
I'm leavin' them as I was, fivefooteight, Western belt
Plus the hate that they gave
By the way, thanks for that, on the way, I'll pray for you
But you'll need a miracle, America"
God Knows I Tried,Lana Del Rae,Honeymoon,"{'year': 2015, 'month': 9, 'day': 18}","Sometimes, I wake up in the morning
To red, blue, and yellow skies
It's so crazy, I could drink it like tequila sunrise

Put on that Hotel California""
Dance around like I'm insane
I feel free when I see no one
And nobody knows my name

God knows I lived
God knows I died
God knows I begged
Begged, borrowed, and cried
God knows I loved
God knows I lied
God knows I lost
God gave me life
And God knows I tried
God knows I tried
God knows I tried
God knows I tried

Sometimes, I wake up in the morning
To red, blue, and yellow lights
On Monday, they destroy me
But, by Friday, I'm revived

Put on that Hotel California""
Wear my blinders in the rain
I've got nothing much to live for
Ever since I found my fame

God knows I lived
God knows I died
God knows I loved
God knows I lied
God knows I begged
Begged, borrowed, and cried
God knows I lost
God gave me life
And God knows I tried
God knows I tried
God knows I tried
God knows I tried

So let there be light
Let there be light
Light up my life
Light up my life
Let there be light
Let there be light
Light up my life
Light up my life
And God knows I tried
God knows I tried
God knows I tried
God knows I tried
God knows I tried
God knows I tried
God knows I tried
God knows I tried"
Let Me Love You Like A Woman,Lana Del Rae,Chemtrails Over the Country Club,"{'year': 2020, 'month': 10, 'day': 16}","I come from a small town, how 'bout you?
I only mention it 'cause I'm ready to leave LA
And I want you to come
Eighty miles north or south will do
I don't care where as long as you're with me
And I'm with you and you let me

Let me love you like a woman
Let me hold you like a baby
Let me shine like a diamond
Let me be who I'm meant to be
Talk to me in poems and songs
Don't make me be bittersweet
Let me love you like a woman
Let me hold you like a baby
Let me hold you like a baby

I come from a small town far away
I only mention it 'cause I'm ready to leave LA
And I want you to come And I need you to come)
I guess I could manage if you stay
It's just if you do, I can't see myself having any fun, so

Let me love you like a woman
Let me hold you like a baby
Let me shine like a diamond
Let me be who I'm meant to be
Talk to me in songs and poems
Don't make me be bittersweet
Let me love you like a woman

Take you to infinity
Let me love you like a woman Let me hold you like a baby)
Take you to infinity
Let me love you like a woman Let me hold you like a baby)
Take you to infinity

We could get lost in the purple rain
Talk about the good ol' days
We could get high on some pink champagne
Baby, let me count the ways

Let me love you like a woman
Let me hold you like a baby
Let me shine like a diamond
Let me be who I'm meant to be
Talk to me in songs and poems
Don't make me be bittersweet
Let me love you like a woman"
The Next Best American Record,Lana Del Rae,Norman Fucking Rockwell!,"{'year': 2019, 'month': 8, 'day': 30}","My baby used to dance underneath my architecture
To the Houses of the Holy, smokin' on them cigarettes
My baby used to dance underneath my architecture
He was cool as heck
He was cool as heck

And we were so obsessed with writing the next best American record
That we gave all we had til the time we got to bed
'Cause we knew we could
We were so obsessed with writing the next best American record
'Cause we were just that good
It was just that good

Whatevers on tonight‚ I just wanna party with you
Topanga's hot tonight‚ I'm taking off my bathing suit
You make me feel like
There's something that I never knew I wanted

My baby used to dance underneath my architecture
He was 's in spirit‚ 's in his frame of mind
My baby used to dance underneath my architecture
We lost track of space
We lost track of time

And we were so obsessed with writing the next best American record
That we gave all we had 'til the time we got to bed
'Cause we knew we could
We were so obsessed with writing the next best American record
Cause we were just that good
It was just that good

Whatevers on tonight, I just wanna party with you
Topanga's hot tonight, Im taking off my bathing suit
You make me feel like
There's something that I never knew I wanted
We play the Eagles down in Malibu and I want it

It's you‚ all the roads lead to you
Everything I want and do, all the things that I say
It's true, all the roads lead to you
Like the  I drive through
Every night and every day
I see you for who you really are
Why the thousands of girls love
The way Bill plays guitar

Whatevers on tonight‚ I just wanna party with you
Topanga's hot tonight, I'm taking off my bathing suit
You make me feel like
There's something that I never knew I wanted
We play the Eagles down in Malibu and I want it
There's something that I never knew I wanted"
Wildflower Wildfire,Lana Del Rae,Blue Banisters,"{'year': 2021, 'month': 5, 'day': 20}","Here's the deal
Cause I know you wanna talk about it
Here's the deal
I promise you, like, a million tomorrows
Here's the deal
What I can promise is Ill lie down
Like a bed of wildflowers
And I'll always make the sheets
Smell like gardenias wild at your feet
And I nourish you hazily

Baby, I, I, I, I've been runnin' on stardust
Alone for so long
I wouldn't know what hot fire was
Hot fire, hot weather, hot coffee
I'm better with you
It's strange, but it's true, darling

Not to turn into a wildfire
To light up your night
With only my smile and nothing that burns
Baby, Ill be like a wildflower
I live on sheer willpower
Ill do my best never to turn into something
That burns, burns, burns
Like the others, baby, burns, burns, burns

Here's the deal
Cause I know you wanna talk about it
Here's the deal
You say there's gaps to fill in, so here
Here's the deal
My father never stepped in when his wife would rage at me
So I ended up awkward but sweet
Later then hospitals, stand still on my feet
Comfortably numb, but with lithium came poetry

And baby, I, Ive been running on star drip
IV's for so long
I wouldn't know how cruel the world was
Hot fire, hot weather, hot coffee, I'm better
So I turn, but I learn It from you, babe)

Not to turn into a wildfire
To light up your night
With only my smile and nothing that hurts
Baby, I run like a wildflower
I live on sheer willpower
I promise that nothing will burn you
Nothing will burn, burn, burn
Like the others, baby, burns, burns, burns
Burn, burn, burn Like the others, baby)
Like the others, baby, burns, burns, burns
It's you from whom I learn, learn, learn
It's you from whom I learn, learn, learn"
Yayo,Lana Del Rae,Born to Die - The Paradise Edition,"{'year': 2012, 'month': 11, 'day': 9}","I like the snake on your tattoo
I like the ivy and the ink blue
Yayo, yes, you, yayo
You have to take me right now
From this dark trailer park life now
Yayo, how now, yayo

Put me onto your black motorcycle
's baby doll dress for my I do""
It only takes two hours to Nevada
I wear your sparkle
You call me your mama
Let me put on a show for you, daddy
Let me put on a show
Let me put on a show for you, tiger
Ahhahah, let me put on a show

I need you like a baby when I hold you
Like a druggie, like I told you
Yayo, yeah you, yayo

Put me onto your black motorcycle
's baby doll dress for my I do""
It only takes two hours to Nevada
I wear your sparkle
You call me your mama
Let me put on a show for you, daddy
Let me put on a show
Let me put on a show for you, tiger
Ahhahah, let me put on a show

Hello, heaven, you are a tunnel lined with yellow lights
On a dark night
Yayo, yes you, yayo

Put me onto your black motorcycle
's baby doll dress for my I do""
It only takes two hours to Nevada
I wear your sparkle
You call me your mama
Let me put on a show for you, daddy
Let me put on a show
Let me put on a show for you, tiger
Ahhahah, let me put on a show"
Put Me in a Movie,Lana Del Rae,Lana Del Ray,"{'year': 2010, 'month': 1, 'day': 4}","Lights, camera, acción
If he likes me, takes me home
Lights, camera, acción
If he likes me, takes me home
Lights, camera, acción
If he likes me, takes me home

Come on, you know you like little girls
Come on, you know you like little girls
You can be my daddy
You can be my daddy

Lights, camera, acción
He didn't know he'd have this much fun
Lights, camera, acción
He didn't know he'd have this much fun
Lights, camera, acción
He didn't know he'd have this much fun

Come on, you know you like little girls
Come on, you know you like little girls
You can be my daddy
You can be my daddy

You're my little sparkle jumprope queen
You're my little sparkle
You're my little sparkle jumprope queen
You're my little sparkle""

Lights, camera, acción
You know I can't make it on my own

Put me in a movie Put me in a movie)
Come on, you know you like little girls)
Put me in a movie
Come on, you know you like)
You can be my daddy
You can be my daddy
Put me in a movie
You can be my daddy"
Thunder,Lana Del Rae,Blue Banisters,"{'year': 2021, 'month': 10, 'day': 22}","You roll like thunder when you come crashin' in
Town ain't been the same since you left with all your friends
You roll like thunder when you come crashing in
Regattas in the wind, that's why you're visiting

You act like fucking Mr. Brightside when you're with all your friends
But I know what you're like when the party ends

Just do it
Just do it, don't wait
Just do it
Just do it, don't wait

You roll like thunder, pourin' all your drinks
The party's lit and you, my friend, halfcut when it begins
You roll like thunder, you're tryna catch that wind
That lightning in the bottle, that moonbeam in your hand

And you try to see the bright side when each new day begins
But you're not satisfied at the rainbow's end

Just do it
Just do it, don't wait
I don't wanna wait
Just do it
Just do it, don't wait

'Cause if you're on fire, you're on fire Just do it)
Just keep burnin', 'til rain Just do it, don't wait)
Baby, keep me ablaze
Honey, if you're on fire, you're on fire Just do it)
Just keep burning, keep me alive Just do it, don't wait)
Spare your blade

Just do it
Just do it, don't wait
If hello just means goodbye then, honey, better walk away
Just do it
Just do it, don't wait
If hello just means goodbye then, baby, better walk away
Just do it
Just do it, don't wait
'Cause I don't wanna wait
Just do it
Just do it, don't wait
Just do it)
Just do it, don't wait)
If you're on fire, you're on fire
You should just keep burning Just do it)
Just do it, don't wait)
Just do it)
Just do it, don't wait)"
Watercolor Eyes,Lana Del Rae,Euphoria: Season 2 (An HBO Original Series Soundtrack),"{'year': 2022, 'month': 1, 'day': 21}","Why you always doin' that?
Breakin' up with me, then makin' up
Just to make me mad

I think that you taste like rock candy
Sweet like beaches, leave me all sandy
Why do you leave me with watercolor eyes?
Young love don't always last forever
Wild horses can't keep us together
So what if you taste just like heaven?
That don't make it right
Hot summer and cold watermelon
Your love stings like blood and a lemon
Why do you leave me with watercolor eyes?

Watеrcolor eyes
Watercolor еyes
Watercolor eyes
That don't make it right

Why you always doin' that?
Playing guitar while I'm sleepin'
Actin' like a brat

I think that you're sweet like rock candy
Warm like beaches that leave me sandy
Why do you leave me with watercolor eyes?
Young love don't always last forever
Wild horses can't keep us together
So what if you taste just like heaven?
That don't make it right
Hot summer and cold watermelon
Your love stings like blood and a lemon
Why do you leave me with watercolor eyes?

Watercolor eyes
Watercolor eyes
Watercolor eyes
That don't make it right
Watercolor eyes
Watercolor eyes
Watercolor eyes
That don't make it right

Why you always doin' that?
Breakin' up with me, then makin' up
Just to make me mad
Ohoh
Hey, hey
Why?
That don't make it right"
Coachella - Woodstock in My Mind,Lana Del Rae,Lust for Life,"{'year': 2017, 'month': 5, 'day': 15}","I was at Coachella leanin' on your shoulder
Watchin' your husband swing in time
I guess I was in it 'cause, baby, for a minute
It was Woodstock in my mind
In the next mornin', they put out the warnin'
Tensions were risin' over country lines
I turned off the music, tried to sit and use it
All of the love that I saw that night

'Cause what about all these children
And what about all their parents?
And what about all their crowns they wear
In hair so long like mine?
And what about all their wishes
Wrapped up like garland roses
Around their little heads?
I said a prayer for a third time

I'd trade it all for a stairway to Heaven A stairway, stairway to Heaven)
I'd take my time for the climb up to the top of it A stairway)
I'd trade the fame and the fortune and the legend Stairway)
I'd give it all away if you give me just one day to ask Him one question
I'd give it all away if you give me just one day to ask Him one question

I was at Coachella leanin' on your shoulder
Watchin' your husband swing and shine
I'd say he was hella cool to win them over
Critics can be so mean sometimes
He was on his knees and I thought he was breakin' 'em down
With his words and his voice divine
Doesn't take a genius to know what you've got goin'
And to not wanna lose it 'cause they lost their minds

What about all these children
And all their children's children?
And why am I even wonderin' that today?
Maybe my contribution could be as small as hoping
That words could turn to birds
And birds would send my thoughts your way

I'd trade it all for a stairway to Heaven A stairway, stairway to Heaven)
I'd take my time for the climb up to the top of it A stairway)
I'd trade the fame and the fortune and the legend Stairway)
I'd give it all away if you give me just one day to ask Him one question
I'd give it all away if you give me just one day to ask Him one question

A stairway, stairway to Heaven
Nana, nana)
A stairway
Got a million things I wanna say
Like, what's it all for? Will it be okay?
A stairway, stairway to Heaven)
Million things I wanna say
Like, what's it all for?
A stairway)

Ooh
Ooh Stairway, stairway to Heaven)
Ooh Nana)
Ooh Stairway)
Oh Stairway, stairway to Heaven)
Oh Stairway)"
LA Who Am I to Love You?,Lana Del Rae,Violet Bent Backwards Over the Grass,"{'year': 2020, 'month': 7, 'day': 28}","Took a free ride off a billionaire's jet
LA, I'm from nowhere, who am I to love you?
LA, I've got nothing, who am I to love you when I'm feeling this way and I've got nothing to offer?
LA, not quite the city that never sleeps
Not quite the city that wakes, but the city that dreams, for sure
If by dreams, you mean in nightmares
LA, I'm a dreamer, but I'm from nowhere, who am I to dream?
LA, I'm upset, I have complaints, listen to me
They say I came from money and I didn't
And I didn't even have love, and it's unfair
LA, I sold my life rights for a big check and I'm upset
And now I can't sleep at night and I don't know why
Plus, I love Zach, so why did I do that when I know it won't last?
LA, I picked San Francisco because the man who doesn't love me lives there
LA, I'm pathetic, but so are you, can I come home now?
Daughter to no one, table for one
Party of thousands of people I don't know at Delilah where my exhusband works
I'm sick of this, but can I come home now?
Mother to no one, private jet for one
Back home to the Tudor house that borned a thousand murder plots
Hancock Park, it's treated me very badly, I'm resentful
The witch on the corner, the neighbor nobody wanted
The reason for Garcetti's extra security
 LA, I know I'm bad, but I have nowhere else to go, can I come home now?
I never had a mother, will you let me make the sun my own for now, and the ocean my son?
I'm quite good at tending to things despite my upbringing, can I raise your mountains?
I promise to keep them greener, make them my daughters
Teach them about fire, warn them about water
I'm lonely, LA, can I come home now?
I left my city for San Francisco
And I'm writing from the Golden Gate Bridge
But it's not going as I planned
I took a free ride off a billionaire and brought my typewriter
And promised myself that I would stay, but
It's just not going the way that I thought
It's not that I feel different, and I don't mind that it's not hot
It's just that I belong to no one, which means there's only one place for me
The city not quite awake, the city not quite asleep
The city that's still deciding how good it can be
And also
I can't sleep without you
No one's ever really held me like you
Not quite tightly, but certainly, I feel your body next to me
Smoking next to me
Vaping lightly next to me
And I love that you love the neon lights like me
Orange in the distance
We both love that
And I love that we have that in common
Also, neither one of us can go back to New York
For you are unmoving
As for me, it won't be my city again until I'm dead
Fuck the New York Post
LA, who am I to need you when I've needed so much, asked for so much?
And what I've been given, I'm not sure yet
I may never know that either until I'm dead
For now, though, what I do know
Is although I don't deserve you
Not you at your best and your splendor
With towering eucalyptus trees that sway in my dominion
Not you at your worst
Totally on fire, unlivable, unbreathable, I need you
You see, I have no mother
And you do
A continental shelf
A larger piece of land from where you came
And I?
I'm an orphan
A little seashell that rests upon your native shores
One of many, for sure
But because of that, I surely must love you closely to the most of anyone
For that reason, let me love you
Don't mind my desperation
Let me hold you, not just for vacation
But for real and for forever
Make it real life
Let me be a real wife to you
Girlfriend, lover, mother, friend
I adore you
Don't be put off by my quickwordedness
I'm generally quite quiet
Quite a meditator, actually
I'll do very well down by Paramhansa Yogananda's realization center, I'm sure
I promise you'll barely even notice me
Unless you want to notice me
Unless you prefer a rambunctious child
In which case, I can turn it on too
I'm quite good on the stage as you may know
You might have heard of me
So either way, I'll fit in just fine
So just love me by doing nothing
And perhaps, by not shaking the county line
I'm yours if you'll have me
But regardless, you're mine"
