,Artist,Album,Release Date,Lyrics
Know That I Know,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 12}","Yeah, we're like baseball and hot dogs
You're Ferris Bueller and I'm your day off
The EStreet Band and the Boss
You know you're my happy clouds and I'm Bob Ross

So let me tell ya, boy
In no uncertain terms
I finally found the words

Don't ya know that I know that you know that I know
That you want me?
And don't I know that you know that I know that you know
That I want you?
So let it be known, by letter or phone
All our other lovers better leave us alone
Get ready to go, 'cause I'm taking you home

Yeah, we like sneakers and gym socks
You're happy hour and I am five o'clock
You're Captain Kirk to my Spock
You know I'm Dee Dee Ramone and you're punk rock

So let me tell you, boy
Don't leave it up to fate
It's time to set things straight

Don't ya know that I know that you know that I know
That you want me?
And don't I know that you know that I know that you know
That I want you?
So let it be known, by letter or phone
All our other lovers better leave us alone
Get ready to go, 'cause I'm taking you home

And when we get home, throw your coat on my bed
But that's the only thing we'll do in here for now
Turn the lights down low and the music up loud
You know, you dance so good, won't you show me how?
It's like we've been together much longer than is true
We've watched the forming of the sun
And we'll be there to colonize the moon
If it's not too soon

Don't ya know that I know that you know that I know
That you want me?
And don't I know that you know that I know that you know
That I want you?
So let it be known, by letter or phone
All our other lovers better leave us alone
Get ready to go, 'cause I'm taking you home
And don't ya know that I know that you know that I know
That you want me?
And don't I know that you know that I know that you know
That I want you?
So let it be known, by letter or phone
All our other lovers better leave us alone
Get ready to go, 'cause I'm taking you home
Taking you home"
Red Light Kisses,Lake Street Dive,Free Yourself Up,"{'year': 2018, 'month': 5, 'day': 4}","Everybody's tryin' to track us down
Drivin' circles 'round this tiny town
And I get lost, baby
Tryin' to shake 'em off
And I get tired
Wrestlin' with my jealous mind

I don't care if it's a sunny day
No construction in the passin' lane
Every light I can see is goin' green to blue
What a thing to do)
Anytime anybody looks at you
Won't you put the brakes on my heartache?)

When you're on the go
You gotta let me know that you love me
Show me you love me somehow
You gotta let me know that you love me
Show me you love me now

When you gimme those red light kisses
Baby, it's a sure sign you love your mister or missus
Gimme those red light kisses
When you gimme those red light, red light

Well, you know I love you 'cause it's what I said
But you know I've got a foot of lead
And I move along
Well, I'm not afraid to play the field
When I'm on the road, no, I don't stop and I don't yield
Why do you do this to me, baby?)

When you're on the go
You gotta let me know that you love me
Show me you love me somehow
You gotta let me know that you love me
Show me you love me
Oh, show me you love me

Lemme know you love me)
Lemme know you love me, baby)
Lemme know, lemme know, lemme know)
Lemme know you love me)
Lemme know you love me, baby)
Lemme know you love me)

Yeah, everybody's tryin' to track us down
Chasin' their tails 'round and 'round
But they're out of luck, baby
We are skippin' town
And I could cry
Baby lean into my side
When we're ridin' together and we get delayed
I don't mind, baby, just rewind the tape
We'll play it all over if we get delayed
Just a couple of feet goes a long, long way

When you gimme those red light kisses
Baby, it's a sure sign you love your mister or missus
Gimme those red light kisses
Baby, it's a sure sign you love your mister or missus
Gimme those red light kisses
Baby, it's a sure sign you love your mister or missus
Gimme those red light kisses
Baby, it's a sure sign you love your mister or missus
Gimme those red light kisses
Baby, it's a sure sign you love your mister or missus"
Use Me Up,Lake Street Dive,Bad Self Portraits,"{'year': 2014, 'month': 2, 'day': 18}","You're the kind of man
That takes what he can
And doesn't ask
Well, this trait I can't condone
But I am told that in this state
I acquiesce
Occasionally a man for free
Is exactly what I need
And how long has it been since I have given in
To what I see was right in front of me?

Now I am all alone and far from home
And I don't always know what's good for me
The more time that we spend in my bed
And you're playing with my head
I get turned around, around, round

'Cause you use me up
And you wear me down
When I'm ahead I give up
When I'm glad, I frown
Oh, I'm this way and I'm that way
'Cause it's your way or the highway
'Cause you use me up you use me up)
And you wear me down and you wear me down)
Oh, you use me up you use me up)
And you wear me down)

Well, you're the kind of man
That wants what he can't have
And so he goes
I guess that I'm the same
So who's to blame?
Just the same, I'd like to know
Occasionally some room to breathe
Is exactly what I need
And how long has it been since I have had a friend
That'll make me see what's right in front of me?

Now I am all alone and far from home
And I don't always know what's good for me
The more time that we spend in my bed
And you're playing with my head
I get turned around, around, around
Ooh)
'Cause you use me up ('cause you use me up)
And you wear me down and you wear me down)
When I'm ahead, I give up I'm ahead, give up)
When I'm glad, I'm frown when I'm glad, I–)
Oh, I'm this way and I'm that way ooh)
'Cause it's your way or the highway ooh)
Oh, you use me up ('cause you use me up)
And you wear me down and you wear me down)
When I'm ahead, I give up I'm ahead, give up)
When I'm glad, I'm frown when I'm glad, I–)
Oh, I'm this way and I'm that way ooh)
'Cause it's your way or the highway ooh)
You use me up you use me up)
And you wear me down and you wear me down)
Oh, you use me up you use me up)
And you wear me down and you wear me down)
Ooh..."
Sarah,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 12}","I will say your name, I will play your game
Sarah, you can be sure
This is the first time no one gives in to you
No one hides their shame, no one holds a flame
Sarah, never before
You're foolish and sad, you're gorgeous and mad
Take a drag on that last cigarette
You're wounded and far in the land of the stars
And it breaks my heart to see you like that
So this is the one time that I give you the news
Not a song and dance, not a second chance
Sarah, nеver one more Ooh"
Rental Love,Lake Street Dive,Bad Self Portraits,"{'year': 2014, 'month': 2, 'day': 18}","I got a little sentimental
The rental of your love
Was all that you gave up
But I wanted it all, I wanted it all
When we were doing the slow climb
The peak was a forgone conclusion
To lose it broke my heart, I only got one part
But I wanted it all, I wanted it all
When we were given a new chance
I got a little over zealous
Jealous of your old girl
I wanted to be your whole world
I wanted it all
I wanted it all, oh
I wanted it all
I wanted it all, ooh"
Wedding Band,Lake Street Dive,What I’m Doing Here / Wedding Band,"{'year': 2014, 'month': 6, 'day': 9}","If you're married, wear a wedding band
There's no need for you to whisper in my ear
When you can say it with your hand
If you're gonna go breakin' my heart
There's no need for you to let it linger
When you can say it with your finger
If you're married, baby, wear a wedding band


You've got somebody
That'll love you forever already already)
And you owe it to her, and you owe it to me
To hold steady

If you're married, wear a wedding band
There's no need for you to whisper in my ear
When you can say it with your hand
If you're gonna go breakin' my heart
There's no need for you to let it linger
When you can say it with your finger
If you're married, baby, wear a wedding-
Married, baby, wear a wedding-
Married, baby, wear a wedding band"
Stop Your Crying,Lake Street Dive,Bad Self Portraits,"{'year': 2014, 'month': 2, 'day': 18}","Ah, ah
Ah, ah

I get your messages
I read them all aloud
My friends they roll their eyes
Shake their heads
Make a frown
But it seems so wellintentioned
And at once I'm beginning to fall
There's no point to even mention you at all

Ah, ah

I am recording all the doubletalk and lies
My rage, a tickin' bomb
While I'm shocked
And I cry
But I know you still remember
That I'm not very hard to disarm
And you know I'm no contender to your charms

So stop your crying
You know I'll be the one to let you back in let you back in)
I'm so sick of lying
Telling myself it's the end
I know better
But here I go again

I am a photograph
A moment stuck in time ooh)
The margins crease, the color is beat
And resigned
But the girl I still see clearly
With her heart good and ready to love
It's her head that isn't nearly good enough

So stop your crying
You know I'll be the one to let you back in let you back in)
I'm so sick of lying
Telling myself it's the end
I know better but here I go–
So stop your crying
You know I'll be the one to let you back in let you back in)
I'm so sick of lying
Telling myself it's the end
Well, stop your crying
You know I'll be the one to let you back in
I'm so sick of lying
Telling myself it's the end
Well now, here I go again
Well I didn't mean to let you back in)
Well, here I go again
You know I didn't wanna let you back in)
Oh now, here I go again
You know I didn't wanna let you back in)
Here I go again
You know I didn't wanna–)

Ah, ah
Ah, ah"
Being a Woman,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 4}","Being a woman is a fulltime job
I wake up in the morning and I punch the clock
People tell me, Take it easy,"" but they don't say to stop

Being a woman is a fulltime job
Being a woman is a fulltime job)
Being a woman is a fulltime job
And I work all day
And I work all night

Being a woman is an uphill climb
Eighty cents on the dollar and you need every dime
'Cause you've got a little baby and she cries all the time

Being a woman is an uphill climb
Being a woman is an uphill climb)
When you're a woman, you work fulltime
Yeah, you work all day
And you work all night

No lunch breaks, no minimum wage, yeah
Most of the time, I don't even get paid
I spend my lifetime slaving away for you
And if I complain, they'll blame my feelings
But look at the view from my glass ceiling
Barely see that sunlight stealing through

Being a woman is a fulltime job
And when we stand up in protest, we're called an angry mob
While another lone gunman loads up his shots

Being a woman is a fulltime job
Being a woman is a fulltime job)
Being a woman is a fulltime job"
Call Off Your Dogs,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","Hello
Im not gonna bite you
I just want a light, you
Got me wishing that Id never said
Hello
I dont want to fight you
I dont got a right to

This is what I get for being civilized
I apologize, and Ill let you go in a minute
If you want it, goodbye
Is not what I want to say
You took my salutations
And threw 'em away

Call off your dogs
Listen when I call
I know theres something wrong with the limits
We got turned around but we can spin it
Call off your dogs
Whats with the walls?
If were strong, we can win it
One word can begin it:
Hello

I got a right to call you baby
I got a right to say hello
Remember when you used to like me, baby?
And it wasnt that long ago

This is what I get for being civilized
I apologize, and Ill let you go in a minute
If you want it, goodbye
Is not what I want to say
You took my salutations
And you threw 'em away

Call off your dogs
Listen when I call
I know theres something wrong with the limits
We got turned around, but we can spin it
Call off your dogs
Oh, whats with the walls?
If were strong we can win it
One word can begin it:
Hello"
Clear a Space,Lake Street Dive,Fun Machine,"{'year': 2012, 'month': 5, 'day': 29}","You don't need your back against the wall
Let me figure out how to surrender
All I wanna do is take the fall
I can tell you things that don't come easy
Words I never tried to say before
I see it in your eyes, I know you hear me
Baby, I can't take it anymore
I wanna make it easy on you, baby
Easy on you, baby)
I wanna make it easy on you, baby
Easy on you, baby)
I wanna make it easy on you, baby
Easy on you, baby)
I wanna make it easy on you, baby
I can try pushing you aside
Well, force myself to have a change of heart
Well, none will fill the space that you have left behind, no
Why don't we just finish what we start?
Oh, I can be alone almost anytime
I'm really tempted today
Boy, you got me thinking what's the crime, yeah
I can get used to me this way
Let me clear a space for you to sit beside me
You don't need your back against the wall, now wait
Let me figure, let me figure out how to surrender
All I wanna do is take the fall, oh
I wanna make it easy on you, baby
I wanna make it easy on you, baby
I wanna make it easy
I wanna make it easy on you, baby
Oh yeah, oh, I wanna make it easy
Easy on you, baby)
I wanna make it easy, easy, easy
Easy on you, baby)
I wanna, wanna make it easy
Easy on you, baby)
Oh, oh nah, easy on you, baby, oh yeah
Ooh yeah, oh
Let me clear a space, yeah
Easy on you, baby)
Ooh yeah, oh
Let me clear a space, yeah
Easy on you, baby)
Ooh yeah, oh no
Let me clear a space, yeah
Easy on you, baby)
I wanna make it easy on you, baby"
Jameson,Lake Street Dive,Freak Yourself Out – EP,"{'year': 2018, 'month': 11, 'day': 23}","Is it sad that I don't even remember your name?
'Cause when I said it out loud I didn't feel any pain
And even seein' my tears on the pages, nothing's jogged my mind
I'm runnin' through all those memories of the spring of '

Friday nights spent in front of a movie screen
Around all of our friends, you'd be so mean
But then you'd steal by my side and whisper somethin' underneath your breath
Like how you wish you were holdin' my hand instead
But I've forgotten everything you've said

Ah, who was Who was)
Who was Jameson?
Tell me, what was your name again?
Ah, who was Who was)
Who was Jameson?
Tell me, what was your name again?

I couldn't pick your face from a lineup
I wouldn't know your voice if it came up
Sadly all those nights that I stayed up cryin'
I can't recall lovin' you

So how do I know the details of this affair?
Because I wrote it all down and if you read it you'd be sure that I'd really cared
Is it some kind of beauty that you didn't leave your mark on me?
That I can say the name Jameson"" and it doesn't light a spark in me
'Cause I've forgotten you completely

Ah, who was Who was)
Who was Jameson?
Tell me, what was your name again?
Ah, who was Who was)
Who was Jameson?
Tell me, what was your name again?

Tell me, who was Jameson?
Tell me, what was your name again?
Ah
Ah"
I Want You Back,Lake Street Dive,Fun Machine,"{'year': 2012, 'month': 5, 'day': 29}","I didn't want you around
Those pretty faces always made you
Stand out in a crowd
But someone picked you from the bunch
One glance was all it took
Now it's much too late for me
To take a second look
Oh baby, give me one more chance Show you that I love you)
Won't you please let me Back in your heart)
Oh darlin', I was blind to let you go Let you go baby)
But now since I see you in his arms I want you back)
Yes, I do now I want you back)
Ooh, ooh baby I want you back)
Ya, ya, ya, ya I want you back)
Na, na, na, na
Tryin' to live without your love
Is one long sleepless night
Let me show you girl
That I know wrong from right
Every street you walk on
I leave tear stains on the ground
Following the girl I didn't even want around
Let me tell you now
Oh baby, all I need is one more chance Show you that I love you)
Won't you please let me Back in your heart)"
Hello? Goodbye!,Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 11}","It feels good to be over you
But it felt good to be under you
So maybe it's just you that feels good
Feels like I should be over you
And good girls do what they should do
So maybe I'll just do what I should

I should tell my mind to stop remembering
I should make my fingers stop their trembling
When I pass your doorway I should just walk right by
When you say, Hello,"" I'll say, Goodbye""

Badadeeda
Badadeeda
Badadeedaduhdadada

I should tell my mind to stop remembering
I should make my fingers stop their trembling
Oh, when I pass your doorway I should just walk right by
When you say, Hello,"" I'll say, Goodbye""

Badadeeda
Badadeeda
Badadeedaduhdadada
Badadeeda
Badadeeda
Badadeedaduhdadada
Badadeeda
Badadeeda
Badadeedaduhdadada
Badadeeda
Badadeeda
Badadeedaduhdadada
Badadeeda
Badadeeda
Badadeedaduhdadada"
Angioplast,Lake Street Dive,Freak Yourself Out – EP,"{'year': 2018, 'month': 11, 'day': 23}","I fell in love with an angioplast
Blowin' up my insides, lettin' things pass
He doesn't know just how long it will last
But I finally feel my wall startin' to crack

'Cause everyone feels it sometimes
And everyone needs it if you wanna stay alive

I can't get enough of my angioplast
'Cause he knows how to make me flow so easy and fast
From the inside of his hospital mask
He whispers, Baby, all you gotta do is relax""

'Cause everyone feels it sometimes
And everyone needs it if you wanna stay alive
Now I finally feel I want to survive
As long as I long for you by my side

We let it go with a violent blast
Breathin' out, I feel the power of the blood runnin' fast
As it poured out my whole memory flashed
But I'd never trade this moment for all my past

Yeah everyone needs it sometimes
And everyone knows there's no guarantee that you'll survive
Now I finally feel I'm ready to die
As long as I long for you by my side"
Same Old News,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 12}","I just want to love you, I just want to try
I know we're the subject of a thousand prying eyes
I worry about the gossip, do you think that we'll be fine?
There ain't no way to stop it, so I won't change my mind

I would run away with you any day
If we could
But I don't think that running anywhere
Would do us any good

We just keep on making
The same old news
People talk about us, but what would they do without us?
It's the same old news
I just want to love you
But it's causing so much trouble
I guess it's the same old, same old news

I just want to love you in some oldfashion way
Instead, we're picked apart for everything we say

I would change my name for you
What would you change it?)
To anything, for what it's worth
Mmm, oh, but I know that they'd find us anyway
At the corners of the earth

We just keep on making
The same old news
I'm feeling overtired from being so hardwired
It's the same old news
Causing such a fuss that they want to lock us up

Well, ain't it a shame the way they exclaim?
Like being in love is something they want us to explain
But I guess it's the same old
Same old news

Oh, let's move onto an island a million miles from shore
At least until they build a tower Mmm)
Where there wasn't one before

We just keep on making
The same old news
People talk about us, but what would they do without us?
It's the same old news
I just want to love you
But it's causing so much trouble
It's the same old, same old news
Every time we kiss
I can hear them start to whisper
They know all our secrets Yes, they do)
And they know where we've been Oh)
Well, they're inside our head
And underneath our skin, yeah
Oh, haven't you heard? Oh)
It's so absurd Oh)
Well, I think it's a waste
But it's still a basic human urge
To keep spreading the same old, same old
Same old, same old
Same old, same old news"
Bobby Tanqueray,Lake Street Dive,Bad Self Portraits,"{'year': 2014, 'month': 2, 'day': 18}","I met him once way after midnight–
He lit a smoke, and I just stared
He seemed to me like such a sore sight:
Bobby Tanqueray, with his gorgeous face and hair

I never see him on the weekends
He rides the highways lined in bars
His search for fame and fortune bleakens
Bobby Tanqueray, he will not dismay thus far
Ooh)

Oh no, I know it can't be so shalala, ooh la la)
He plays his shows shalala, ooh la la)
And away he goes ooh)

I still can't help but think he's out there
And he could use someone like me
And I would tell him, but he won't care
Bobby Tanqueray can afford to wait and see
Ooh, ooh, ooh, ooh)

Oh no, I know I can't please so
His dreams, his soul
Both glimmering and gold

I know one day he will be ready
He'll never take his hand from mine
Oh, I know we'll walk the land of milk and honey
Bobby Tanqueray
Bobby Tanqueray
Bobby Tanqueray
He and I both satisfied shalala, ooh la la)
Oh shalala, ooh la la)
Oh"
Saving All My Sinning,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","I know you never see me take anybody home
I know you never see me cry
Never see me say goodbye
Now we're kissing on the sly
But I don't think you know what I feel inside

Can't you see this is only the beginning?
I'm a good girl but I'm saving all my sinning
For you
And now there's nothing that we can't do
I've been a good girl for so long
I deserve to do something wrong
I see you looking at me like I'm a little child
Like a virtuous angel to be defiled
Everybody wants to be the guy
Who takes the angel from the sky
You know I'd like to see you try
But I don't think you know what I feel inside

Can't you see this is only the beginning?
I'm a good girl but I'm saving all my sinning
For you
And now there's nothing that we can't do
I've been a good girl for so long
I deserve to do something wrong"
What About Me,Lake Street Dive,Bad Self Portraits,"{'year': 2014, 'month': 2, 'day': 18}","What turns a boy into a man
You gotta search alone and worthy
But that'll make a lonely girl
That has the top and that rules the world
A king who choose his crown over his queen
Before he gets the notion he doesn't need you
Before the motion grows your plan proceeds to
Say what about me
Say what about me
Look at all the heads I'm turning in the street
Well my oh my, don't you realize
One thing should be on your mind
What about me
You meet his friends you meet his folks
You love his songs you love his jokes
You show him all the moves he's never seen
Then you take his will away
You never go a single day without asking him
With whom or where he's been
You do it all to show him what he's worth
The last things it's about is helping her
Say what about me
Say what about me
Look at all the heads I'm turning in the street
Well my oh my, don't you realize
One thing should be on your mind
What about me
I have lived a privileged life
But I have seen my share of strife
And nothing beats the boy that's leaving me
I might have pushed a little hard
I might have took it way too far
But you've got respect consistency
That's why the next time I won't wait to fall
You know me, I won't hesitate to
Say what about me
Say what about me
Look at all the heads I'm turning in the street
Well my oh my, don't you realize
One thing should be on your mind
What about me"
Funny Not To Care,Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 9}","It's funny not to care, and to know so much
Like the way you do your hair, or what you like to eat for lunch
I could use it to seduce you if the slightest desire was there
It's funny not to care

It's funny not to care, yet to know firsthand
All the records that you share, like Tom Petty and The Band
I'm embarrassed to have a preference for my favorite jeans you wear
Oh, it's funny not to care

I'm sure I would, no, I wouldn't really want to now
I never could, no, I couldn't really care for you
I'm sure I would, no, I wouldn't really want to now
'Cause you've wasted my love
And I've so little to give

It's funny not to care, and be so in touch
To regret and be aware that I've lost so much
For so long, I've tagged along, now I think that I haven't a prayer
Oh, it's funny not to care

I'm sure I would, no, I wouldn't really want to now
I never could, no, I couldn't really care for you
I'm sure I would, no, I wouldn't really want to now
I never could, no, I couldn't really care for you
I'm sure I would, no, I wouldn't really want to now
'Cause you've wasted my love
And I've so little to give
So little to give"
Rabid Animal,Lake Street Dive,Bad Self Portraits,"{'year': 2014, 'month': 2, 'day': 18}","Another night wasted
In my parents' basement
I could almost taste it
Why did I ever go back home?

All night
You got me runnin' like a rabid animal, like a dog
With no bite
How will I ever find you in the darkness
With no light?

Another night wasted
In my parents' basement
I don't know why I didn't chase it
When I was right on its tail

When all night
You got me runnin' like a rabid animal, like a dog
With no fight
How will I ever find you find you) in the darkness
With no light?
You got me runnin' like a rabid animal, like a dog
With no fight
How will I ever find you find you) in the darkness
With no light?
Well now, you got me runnin' like a rabid animal, like a dog
With no bite
How will I ever find you find you) in the darkness
With no light?
Yeah, you got me runnin' like a rabid animal, like a dog
With no fight
How will I ever find you find you) in the darkness
With no light?"
I Don’t Care About You,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","How can I tell you that its too late
That there aint no point in trying?
How many times have I ignored you
And it aint even crossed your mind?
That if you feel the urge to see me
Well you best pretend youre blind

I dont mean to be unkind
But all the reasons I left you behind
They should be clear now

I dont care about you anyway, no no no
I dont care about what you got to say, no no no
I dont care about you, and Id say it to your face
If I knew you could take it

Once in a while I hear you talking
And it gets me almost every time
I still feel bad enough about what Ive done
To listen to all the things you criticized
But in the end it doesnt matter
Who was wrong or who was right

I can finally sleep at night
Cause all the reasons I left you behind
I just have to remember

I dont care about you anyway, no no no
I dont care about what you got to say, no no no
I dont care about you anyway, yeah, no no no
I dont care about what you got to say, no no no
I dont care about you, and Id say it to your face
If I knew you could take it

No, no, no
I dont care about you anyway, no no no
I don't care about you) What you've got to say, yeah
I don't care about you) No, no, no
I don't care about you) Anyway, yeah
I don't care about you) No, no, no
I don't care about you) What you've got to say
No, no, no
No, no, no
No, no, no"
Good Together,Lake Street Dive,Good Together,"{'year': 2024, 'month': 2, 'day': 29}","I know, I know I'm not the first one to sweep you off your feet
But I believe we can make it
You know, you know back where I came from they're coming after me
Where do I think of escaping?

And if you stay by my side Stay by my side)
I know a place we can hide Place we can hide)
With many earthly delights Earthly delights)
And even better Better, better, better, better)

We could be good togеther
We could be good togеther
Let's knock on wood together
It feels so good to be good together

I don't know if it's right, but I know that I'm having fun
With you, baby
This might be the first good thing I've done, oh, oh, oh

We could be good together
We could be good together
Let's knock on wood together
It feels so good to be good together

I hope, I hope you don't feel bad about how good we can be
Every sinner has a soft side
I hope you don't get down and out when love isn't mean
'Cause I'll be your Mr. Nice Guy

And if you stay by my side Stay by my side)
I know a wrong way to be right Way to be right)
With many earthly delights Earthly delights)
And even better Better, better, better, better)

We could be good together
We could be good together
Let's knock on wood together
It feels so good to be good together

Good together
Good together
Good together
Good to be good together
Good together
Good together
Good together
Good to be good together"
Anymore,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 12}","Same old second chances
Give you time and time again
Same old insufficient answers
Maybe I should just pretend
Another vase of dayold roses
And you say you just needed space
And we keep going through the motions
When we should go our separate ways

We go right up to the edge
But we never cross the line
So I say we're doing fine
But I'm not really sure
Anymore, anymore

So this is what you wanted
One more fight to brеak the peace
And you say you'rе just being honest
But I think you don't want to leave

'Cause it's just another battle
Seems like you're still having fun
So I'd say that you have won
But I'm not keeping score
Anymore, anymore

Wanted to fall in love, but we fell short
Darling, I'm not falling anymore

We used to share the tears
Still, the lion's share were mine
But I've run out over time
And I'm not taking yours
I'm not taking yours anymore
Anymore

Nothing's wrong or right in love and war
But darling, I'm not fighting anymore
Darling, I'm not dying anymore"
How Good It Feels,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","Im having so much fun all alone, I wanna let somebody know
How good it feels to be alone
Im having so much fun by myself, I want the whole world to know
That I dont need anybody else to row my boat
And how good it feels to have nobody to make
Conversation with
How good it feels to have nobody to keep up
Relations with
How good it feels to be alone
How good it feels to be alone
Oh but I get so afraid when its late at night
I stare up at the sky, begging for light
And then the cold comes over me, and I know that
This aint right
I remember
Nobody should be living alone
And how good it feels to have somebody to make conversation with
How good it feels to have somebody to keep up relations with
How good it feels to have a friend
Be together again
How good it feels to have you
How good it feels"
Henriette,Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 9}","Who you fooling now with your bookish smarts?
Quotin' Jamie Joyce, make me feel
Make me feel like a total arse
Got it down like a practiced part, like a perfect art

Talk to me at night with your voice oily
Think you can't be broke, what a joke
What a joke, callin' me doily
Think I like when you dress boyly
And makeup coyly

I never loved you, Henriette
I never liked my sobriquet
I never read your serviette
I never loved you, Henriette

When we went our ways, left your gourd behind
And I never cared for rows, and I got
And I got sort of bored, besides
Of your nose, and your peephole eyes
And your spurious sighs

I never loved you, Henriette
I never liked my sobriquet
I never read your serviette
I never loved you, Henriette

Henriette
Sobriquet
Serviette Oh, no, no, no)
I never loved you, Henriette"
Hush Money,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 12}","You tell the people and the papers what they oughta believe
You wave a shiny metal object where you want 'em to see
But there's a flame and I, I saw you fan it
All while you sayin' that you saved the planet
Now if you want me to be quiet, you won't get it for free

So let me get some of that hush money
Get, yeah, yeah, yeah ('Cause I got bills to pay)
So let me get some of that hush money
Gеt, get, yeah, yeah, yеah ('Cause I got things to say)

You think you're charming, it's alarming just how blind you are
You've got a smarmy little army, you're a pintsized czar
You can't win the game, so you aplan to throw it
But I got a whistle and I think I'll blow it
And now you want me to be quiet, you won't get it for free

So let me get some of that hush money
Get, yeah, yeah, yeah ('Cause I got bills to pay)
So let me get some of that hush money
Get, get, yeah, yeah, yeah ('Cause I got things to say)
So let me get some of that hush money
Get, yeah, yeah, yeah ('Cause I got bills to pay)
So let me get some of that hush money
Get, get, yeah, yeah, yeah ('Cause I got things to say)

You think that silence is a thing that can be bought and sold
But when the money runs out, the truth'll be told

So let me get some of that hush money
Get, yeah, yeah, yeah ('Cause I got bills to pay)
So let me get some of that hush money
Get, get, yeah, yeah, yeah ('Cause I got things to say)
So let me get some of that hush money
Get, yeah, yeah, yeah ('Cause I got bills to pay)
So let me get some of that hush money
Get, get, yeah, yeah, yeah ('Cause I got things to say)"
Who Do You Think You Are?,Lake Street Dive,Freak Yourself Out – EP,"{'year': 2018, 'month': 11, 'day': 23}","I'm watching you watching me
Theres something in your eyes
Now you're comin' on over to me
I know whats on your mind

And if you think that buying me a drink
Gets your foot inside my door, no no no
You got another thing comin' to you
I'll show you what a foot is for

Who do you think you are?
And why do you think I care?

I'm watching you watching me
And I don't like what I see
You've been given everything in your life
But that don't mean that you get me

If you think that buying me a drink
Lets you bask in my glow, no no no
What's the point in explaining to you?
You dont know what you dont know

Who do you think you are?
And why do you think I care?
Who do you think you are?
And why do you think I care?

I'm watching you watching me
Let me give you a clue
Youre hopin' that I see what you want me to see
But I see the real you

And if you think that buying me a drink
Gets you keys to the city, no no no
Well, love, you'll embarrass yourself
You don't even get my pity

Who do you think you are?
And why do you think I care?
Who do you think you are?
And why do you think I care?

Byebyebyebyebyebyebyebyebyebye
Who do you think you are?)
Byebyebyebyebyebyebyebyebyebye
Who do you think you are?)
Byebyebyebyebyebyebyebyebyebye
Who do you think you are?)
Byebyebyebyebyebyebyebyebyebye
Who do you think you are?)
Byebyebyebyebyebyebyebyebyebye
Who do you think you are?)"
Let Me Roll It,Lake Street Dive,Fun Machine,"{'year': 2012, 'month': 5, 'day': 29}","I understand
You gave me loving in the palm of my hand
I can't tell you how I feel
My heart is like a wheel
Let me roll it
Let me roll it to you
Let me roll it
Let me toll it to you
I want to tell you
And now's the time
I want to tell you that
You're going to be mine
I can't tell you how I feel
My heart is like a wheel
Let me roll it
Let me roll it to you
Let me roll it
Let me roll it to you"
Young Boy,Lake Street Dive,Freak Yourself Out – EP,"{'year': 2018, 'month': 11, 'day': 23}","I fell in
To love with a young boy
And I fell out
Of love with the man that young boy became
So am I to blame
Or did the boy do the same?

I got in
When the goin' was easy
And I got out
When the goin' got tough
Well, should I have hung on Should I've hung on)
To a love that went wrong? Love that went wrong)
Or had I hung too long

Childhood darlin'
Don't mean you no harm
'Til you go on and grow up and apart
Sooner or later
You wake up to a stranger
That stole away your darlin' and your heart

I fell in
To love with a young boy
And I fell out
Of love with a man
Who later may claim Later may claim)
That I led him astray Led him astray)
But truly, one day
I hope he turns out okay
In his own private way

Should I have hung on?
Should I have hung on?
Should I have hung on to you?
Should I have hung on?
Oh
Should I have hung on to you?
Ohoh"
